iteration,timestamp,TANK_LEVEL
1,2020-06-10 00:23:59.203998,3.0
2,2020-06-10 00:23:59.675917,2.711318016052246
3,2020-06-10 00:24:00.087366,2.711318016052246
4,2020-06-10 00:24:00.476842,2.578752040863037
5,2020-06-10 00:24:00.902028,2.578752040863037
6,2020-06-10 00:24:01.487795,2.530963897705078
7,2020-06-10 00:24:01.959580,2.48329496383667
8,2020-06-10 00:24:02.338572,2.48329496383667
9,2020-06-10 00:24:02.746489,2.446742057800293
10,2020-06-10 00:24:03.212512,2.446742057800293
11,2020-06-10 00:24:03.710112,2.4102799892425537
12,2020-06-10 00:24:04.120129,2.4102799892425537
13,2020-06-10 00:24:04.532469,2.3739089965820312
14,2020-06-10 00:24:05.069178,2.3739089965820312
15,2020-06-10 00:24:06.211749,2.3376290798187256
16,2020-06-10 00:24:07.342756,2.3376290798187256
17,2020-06-10 00:24:08.602787,2.30332088470459
18,2020-06-10 00:24:09.004390,2.2349629402160645
19,2020-06-10 00:24:09.387234,2.2349629402160645
20,2020-06-10 00:24:10.071311,2.2009119987487793
21,2020-06-10 00:24:10.500213,2.215182065963745
22,2020-06-10 00:24:10.869166,2.229417085647583
23,2020-06-10 00:24:11.354533,2.229417085647583
24,2020-06-10 00:24:11.730261,2.243614912033081
25,2020-06-10 00:24:12.133602,2.2577779293060303
26,2020-06-10 00:24:12.516255,2.2887160778045654
27,2020-06-10 00:24:13.028258,2.2887160778045654
28,2020-06-10 00:24:13.449792,2.3195760250091553
29,2020-06-10 00:24:13.770772,2.3503599166870117
30,2020-06-10 00:24:14.184893,2.3503599166870117
31,2020-06-10 00:24:14.611375,2.3810670375823975
32,2020-06-10 00:24:14.957915,2.4145500659942627
33,2020-06-10 00:24:15.384702,2.4145500659942627
34,2020-06-10 00:24:15.781014,2.447948932647705
35,2020-06-10 00:24:16.097151,2.481264114379883
36,2020-06-10 00:24:16.494801,2.481264114379883
37,2020-06-10 00:24:16.829569,2.5144970417022705
38,2020-06-10 00:24:17.214814,2.5144970417022705
39,2020-06-10 00:24:17.559825,2.5152509212493896
40,2020-06-10 00:24:17.885313,2.5152509212493896
41,2020-06-10 00:24:18.260876,2.516002893447876
