iteration,timestamp,T5,T7
1,2020-09-11 18:12:40.483449,1.0,2.5
2,2020-09-11 18:12:41.193100,1.0,2.5
3,2020-09-11 18:12:41.874043,1.0,2.5
4,2020-09-11 18:12:42.521242,1.0,2.5
5,2020-09-11 18:12:43.250425,1.0,2.5
6,2020-09-11 18:12:44.001185,1.0,2.5
7,2020-09-11 18:12:44.649995,1.5018056631088257,3.8334827423095703
8,2020-09-11 18:12:45.387254,1.5018056631088257,3.8334827423095703
9,2020-09-11 18:12:46.140114,1.5018056631088257,3.8334827423095703
10,2020-09-11 18:12:46.893680,1.5367863178253174,3.652402639389038
11,2020-09-11 18:12:47.579862,1.5367863178253174,3.652402639389038
12,2020-09-11 18:12:48.337229,1.5367863178253174,3.652402639389038
13,2020-09-11 18:12:49.084174,1.5717554092407227,3.4717910289764404
14,2020-09-11 18:12:49.757699,1.5717554092407227,3.4717910289764404
15,2020-09-11 18:12:50.442143,1.5717554092407227,3.29164719581604
16,2020-09-11 18:12:51.132667,1.6056780815124512,3.29164719581604
17,2020-09-11 18:12:51.865155,1.6056780815124512,3.29164719581604
18,2020-09-11 18:12:52.592833,1.6056780815124512,3.1119675636291504
19,2020-09-11 18:12:53.273303,1.6395691633224487,3.1119675636291504
20,2020-09-11 18:12:53.989017,1.6395691633224487,3.1119675636291504
21,2020-09-11 18:12:54.772423,1.673429012298584,2.932748794555664
22,2020-09-11 18:12:55.501518,1.673429012298584,2.932748794555664
23,2020-09-11 18:12:56.246456,1.673429012298584,2.932748794555664
24,2020-09-11 18:12:56.979190,1.673429012298584,2.7539865970611572
25,2020-09-11 18:12:57.727087,1.7072573900222778,2.7539865970611572
26,2020-09-11 18:12:58.446776,1.7072573900222778,2.7539865970611572
27,2020-09-11 18:12:59.183365,1.7072573900222778,2.5756781101226807
28,2020-09-11 18:12:59.914334,1.7410544157028198,2.5756781101226807
29,2020-09-11 18:13:00.674453,1.7410544157028198,2.5756781101226807
30,2020-09-11 18:13:01.394888,1.7410544157028198,2.5756781101226807
31,2020-09-11 18:13:02.051040,1.7748202085494995,2.397820234298706
32,2020-09-11 18:13:02.773597,1.7748202085494995,2.397820234298706
33,2020-09-11 18:13:03.493054,1.7748202085494995,2.397820234298706
34,2020-09-11 18:13:04.299791,1.7748202085494995,2.220409631729126
35,2020-09-11 18:13:05.050607,1.8085545301437378,2.220409631729126
36,2020-09-11 18:13:05.832411,1.8085545301437378,2.220409631729126
37,2020-09-11 18:13:06.636556,1.8085545301437378,2.0434441566467285
38,2020-09-11 18:13:07.413399,1.8422576189041138,2.0434441566467285
39,2020-09-11 18:13:08.260149,1.8422576189041138,2.0434441566467285
40,2020-09-11 18:13:09.067555,1.8422576189041138,2.0333127975463867
41,2020-09-11 18:13:09.881063,1.869969367980957,2.0333127975463867
42,2020-09-11 18:13:10.670625,1.869969367980957,2.0333127975463867
43,2020-09-11 18:13:11.484981,1.869969367980957,2.0333127975463867
44,2020-09-11 18:13:12.252119,1.909288763999939,2.0481507778167725
45,2020-09-11 18:13:13.063278,1.909288763999939,2.0481507778167725
46,2020-09-11 18:13:13.779698,1.909288763999939,2.0481507778167725
47,2020-09-11 18:13:14.563354,1.948567509651184,2.062978744506836
48,2020-09-11 18:13:15.345723,1.948567509651184,2.062978744506836
49,2020-09-11 18:13:16.006665,1.948567509651184,2.062978744506836
50,2020-09-11 18:13:16.788166,1.948567509651184,2.0777969360351562
51,2020-09-11 18:13:17.519367,1.9878056049346924,2.0777969360351562
52,2020-09-11 18:13:18.348722,1.9878056049346924,2.0777969360351562
53,2020-09-11 18:13:19.067099,1.9878056049346924,2.0777969360351562
54,2020-09-11 18:13:19.850735,2.027003049850464,2.0926053524017334
55,2020-09-11 18:13:20.606857,2.027003049850464,2.0926053524017334
56,2020-09-11 18:13:21.372313,2.027003049850464,2.0926053524017334
57,2020-09-11 18:13:22.219052,2.0633652210235596,2.1034328937530518
58,2020-09-11 18:13:23.099328,2.0633652210235596,2.1034328937530518
59,2020-09-11 18:13:23.905645,2.0633652210235596,2.1034328937530518
60,2020-09-11 18:13:24.763074,2.09967303276062,2.1142418384552
61,2020-09-11 18:13:25.539333,2.09967303276062,2.1142418384552
62,2020-09-11 18:13:26.266437,2.09967303276062,2.1142418384552
63,2020-09-11 18:13:27.035843,2.09967303276062,2.125032424926758
64,2020-09-11 18:13:27.743153,2.1359264850616455,2.125032424926758
65,2020-09-11 18:13:28.514224,2.1359264850616455,2.125032424926758
66,2020-09-11 18:13:29.291856,2.1359264850616455,2.125032424926758
67,2020-09-11 18:13:30.067446,2.1721253395080566,2.1358044147491455
68,2020-09-11 18:13:30.797540,2.1721253395080566,2.1358044147491455
69,2020-09-11 18:13:31.538791,2.1721253395080566,2.1358044147491455
70,2020-09-11 18:13:32.296811,2.1721253395080566,2.1465580463409424
71,2020-09-11 18:13:32.967525,2.2082700729370117,2.1465580463409424
72,2020-09-11 18:13:33.742366,2.2082700729370117,2.1465580463409424
73,2020-09-11 18:13:34.466145,2.2082700729370117,2.1465580463409424
74,2020-09-11 18:13:35.236253,2.2443606853485107,2.1572930812835693
75,2020-09-11 18:13:36.055975,2.2443606853485107,2.1572930812835693
76,2020-09-11 18:13:36.824506,2.2443606853485107,2.1572930812835693
77,2020-09-11 18:13:37.606482,2.2443606853485107,2.1572930812835693
78,2020-09-11 18:13:38.366807,2.2803969383239746,2.1680099964141846
79,2020-09-11 18:13:39.164906,2.2803969383239746,2.1680099964141846
80,2020-09-11 18:13:40.008038,2.2803969383239746,2.1680099964141846
