iteration,timestamp,T5,T7
1,2020-08-31 15:43:04.725434,1.0,2.5
2,2020-08-31 15:43:05.549691,1.0,2.5
3,2020-08-31 15:43:06.401979,1.0,2.5
4,2020-08-31 15:43:07.239486,1.0,2.5
5,2020-08-31 15:43:08.132544,1.0,2.5
6,2020-08-31 15:43:08.977311,3.6131954193115234,0.6572650074958801
7,2020-08-31 15:43:09.809030,3.6131954193115234,0.6572650074958801
8,2020-08-31 15:43:10.627284,3.6646413803100586,0.5467777848243713
9,2020-08-31 15:43:11.484826,3.6646413803100586,0.5467777848243713
10,2020-08-31 15:43:12.398164,3.6646413803100586,0.4365600347518921
11,2020-08-31 15:43:13.220658,3.7160706520080566,0.4365600347518921
12,2020-08-31 15:43:14.105549,3.7160706520080566,0.4365600347518921
13,2020-08-31 15:43:15.062119,3.7160706520080566,0.5714369416236877
14,2020-08-31 15:43:15.970798,3.75691556930542,0.5714369416236877
15,2020-08-31 15:43:16.838011,3.75691556930542,0.5714369416236877
16,2020-08-31 15:43:17.696682,3.7977495193481445,0.7059848308563232
17,2020-08-31 15:43:18.643688,3.7977495193481445,0.7059848308563232
18,2020-08-31 15:43:19.486188,3.7977495193481445,0.7059848308563232
19,2020-08-31 15:43:20.393019,3.8385722637176514,0.8402050137519836
20,2020-08-31 15:43:21.288999,3.8385722637176514,0.8402050137519836
21,2020-08-31 15:43:22.156591,3.8385722637176514,0.9740985035896301
22,2020-08-31 15:43:23.082740,3.8793838024139404,0.9740985035896301
23,2020-08-31 15:43:23.921739,3.8793838024139404,0.9740985035896301
24,2020-08-31 15:43:24.761940,3.9201838970184326,1.1076664924621582
25,2020-08-31 15:43:25.634945,3.9201838970184326,1.1076664924621582
26,2020-08-31 15:43:26.469959,3.9201838970184326,1.1076664924621582
27,2020-08-31 15:43:27.456715,3.960973024368286,1.2409101724624634
28,2020-08-31 15:43:28.372918,3.960973024368286,1.2409101724624634
29,2020-08-31 15:43:29.270082,3.960973024368286,1.2409101724624634
30,2020-08-31 15:43:30.185441,4.001750946044922,1.3738304376602173
31,2020-08-31 15:43:31.013765,4.001750946044922,1.3738304376602173
32,2020-08-31 15:43:31.825131,4.001750946044922,1.5064284801483154
33,2020-08-31 15:43:32.725675,4.04251766204834,1.5064284801483154
34,2020-08-31 15:43:33.596364,4.04251766204834,1.5064284801483154
35,2020-08-31 15:43:34.425784,4.04251766204834,1.5064284801483154
36,2020-08-31 15:43:35.272555,4.083272933959961,1.6387052536010742
37,2020-08-31 15:43:36.182346,4.083272933959961,1.6387052536010742
38,2020-08-31 15:43:37.096519,4.083272933959961,1.6387052536010742
39,2020-08-31 15:43:38.054169,4.124016761779785,1.7706619501113892
40,2020-08-31 15:43:38.952918,4.124016761779785,1.7706619501113892
41,2020-08-31 15:43:39.815999,4.124016761779785,1.8956632614135742
42,2020-08-31 15:43:40.651605,4.159381866455078,1.8956632614135742
43,2020-08-31 15:43:41.535092,4.159381866455078,1.8956632614135742
44,2020-08-31 15:43:42.391796,4.159381866455078,2.0203614234924316
45,2020-08-31 15:43:43.321243,4.194740295410156,2.0203614234924316
46,2020-08-31 15:43:44.229071,4.194740295410156,2.0203614234924316
47,2020-08-31 15:43:45.099353,4.194740295410156,2.1447572708129883
48,2020-08-31 15:43:45.977629,4.230091571807861,2.1447572708129883
49,2020-08-31 15:43:46.838352,4.230091571807861,2.1447572708129883
50,2020-08-31 15:43:47.783433,4.230091571807861,2.2688519954681396
51,2020-08-31 15:43:48.632445,4.26543664932251,2.2688519954681396
52,2020-08-31 15:43:49.460769,4.26543664932251,2.2688519954681396
53,2020-08-31 15:43:50.401213,4.300775051116943,2.392646551132202
54,2020-08-31 15:43:51.225653,4.300775051116943,2.392646551132202
55,2020-08-31 15:43:52.099225,4.300775051116943,2.392646551132202
56,2020-08-31 15:43:52.960114,4.300775051116943,2.516141653060913
57,2020-08-31 15:43:53.832311,4.336106777191162,2.516141653060913
58,2020-08-31 15:43:54.748055,4.336106777191162,2.516141653060913
59,2020-08-31 15:43:55.551491,4.336106777191162,2.516141653060913
60,2020-08-31 15:43:56.393498,4.371431827545166,2.639338493347168
61,2020-08-31 15:43:57.292202,4.371431827545166,2.639338493347168
62,2020-08-31 15:43:58.209981,4.371431827545166,2.639338493347168
63,2020-08-31 15:43:59.113737,4.406749725341797,2.762237787246704
64,2020-08-31 15:43:59.993221,4.406749725341797,2.762237787246704
65,2020-08-31 15:44:00.914962,4.406749725341797,2.762237787246704
66,2020-08-31 15:44:01.845743,4.442061424255371,2.884840488433838
67,2020-08-31 15:44:02.656077,4.442061424255371,2.884840488433838
68,2020-08-31 15:44:03.548495,4.442061424255371,2.884840488433838
69,2020-08-31 15:44:04.397769,4.477365970611572,3.0071475505828857
70,2020-08-31 15:44:05.293384,4.477365970611572,3.0071475505828857
71,2020-08-31 15:44:06.161673,4.477365970611572,3.0071475505828857
72,2020-08-31 15:44:06.995362,4.50007438659668,3.085642099380493
73,2020-08-31 15:44:07.843738,4.50007438659668,3.085642099380493
74,2020-08-31 15:44:08.795443,4.50007438659668,3.085642099380493
75,2020-08-31 15:44:09.686793,4.50007438659668,3.1318233013153076
76,2020-08-31 15:44:10.536568,4.50007438659668,3.1318233013153076
77,2020-08-31 15:44:11.414725,4.50007438659668,3.1318233013153076
78,2020-08-31 15:44:12.245273,4.50007438659668,3.1318233013153076
79,2020-08-31 15:44:13.121898,4.50007438659668,3.1318233013153076
80,2020-08-31 15:44:14.046858,4.50007438659668,3.1318233013153076
