timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
2020-03-09 01:31:26.253250,3.7854258770382643,59.0,38.186938840173184,31.10933561094189,25.579982271495737,29.388654516605662,25.744769032497274,25.75255076304974,2.9908133660254492,2.9849684163842056,0.1130301522896755,0.0,1,0,0,0
2020-03-09 01:31:26.891426,3.7734304036025463,59.0,38.1750378162113,31.097408385395305,25.570047388519058,29.37671202595164,25.734835522608563,25.742619485386754,2.9908107307873024,2.9849641045064317,0.11304765905342444,0.0,1,0,0,0
2020-03-09 01:31:27.538701,3.761455407331553,59.0,38.058003085773905,30.292383605743744,25.13413613254859,29.243801575274595,25.29898461675218,25.30686669056594,2.9906949065033572,2.9847745883708896,0.1138148504268209,0.0,1,0,0,0
2020-03-09 01:31:28.178481,3.7240732196966633,59.0,38.02126387252366,30.255630770680007,25.10335197457239,29.20685069109212,25.26820472833964,25.276093743173064,2.990686712331943,2.9847611807535444,0.11386895973072848,0.0,1,0,0,0
2020-03-09 01:31:28.845362,3.6867543221789703,59.0,37.984586943578634,30.218939443599773,25.072621338000232,29.169961653168663,25.237478354909015,25.245374300321714,2.9906785304858303,2.98474779330337,0.11392296579833194,0.0,1,0,0,0
2020-03-09 01:31:29.494459,3.649498594025914,59.0,37.947972179060656,30.182309509659966,25.041944114865615,29.13313434609953,25.206805388503128,25.214708254069933,2.9906703609470924,2.9847344259910074,0.11397686887456854,0.0,1,0,0,0
2020-03-09 01:31:30.127927,3.6123059147714116,59.0,37.59855716801249,28.12204428328267,24.73682811507176,28.809810817090955,24.90173178032026,24.909703561833183,2.9905890027159003,2.9846013045366604,0.11451249491390118,0.0,1,0,0,0
2020-03-09 01:31:30.772376,3.5438133123071935,59.0,37.531476342989166,28.055414445152387,24.68069890109693,28.742632606461605,24.84561037541249,24.8535948521085,2.9905740155074483,2.9845767818923647,0.11461093127361542,0.0,1,0,0,0
2020-03-09 01:31:31.391656,3.4754358480593908,59.0,37.464502358391286,27.988893948901385,24.624663702154166,28.675565051509075,24.78958297576615,24.797580131761293,2.9905590470506382,2.9845522899303063,0.11470917263115685,0.0,1,0,0,0
2020-03-09 01:31:32.025609,3.4071732939395076,59.0,37.397635001694,27.92248258682728,24.568722314298256,28.60860794221238,24.73364937744536,24.741659196870827,2.990544097327593,2.984527828621239,0.11480721953947637,0.0,1,0,0,0
2020-03-09 01:31:32.670000,3.3390254225057987,59.0,37.22102858126199,27.695006257617926,24.19730114096592,28.432498899303205,24.362280005838016,24.37037403921856,2.990444679137795,2.98436515677583,0.11545744259040883,0.0,1,0,0,0
2020-03-09 01:31:33.312770,3.261888367697537,59.0,37.14564283479318,27.620121325317534,24.13407094003928,28.35699549011357,24.299058637960385,24.30716703121064,2.990427726694854,2.9843374185405267,0.11556800519862227,0.0,1,0,0,0
2020-03-09 01:31:33.938158,3.1848806348344283,59.0,37.07037604252716,27.545358577260835,24.070946441027885,28.281615786369663,24.23594296140145,24.2440656972948,2.9904107945886125,2.9843097135810197,0.11567834529233985,0.0,1,0,0,0
2020-03-09 01:31:34.605522,3.1080019636475953,59.0,36.995227963766865,27.470717779054915,24.007927407937657,28.206359551060054,24.172932740175796,24.18106980149969,2.990393882802458,2.9842820418701237,0.11578846353441567,0.0,1,0,0,0
2020-03-09 01:31:35.246300,3.031252094643449,59.0,36.35827334377076,26.3278080056564,22.7510050842737,27.580767042957923,22.916187031673175,22.92461121594411,2.990054921817851,2.983727420973061,0.11797705110105898,0.0,1,0,0,0
2020-03-09 01:31:35.874379,2.9181014406049854,59.0,36.24887282420649,26.21890939874769,22.658473460751367,27.470904240884032,22.82366847458198,22.832113900928817,2.990029844633014,2.983686388727932,0.11813759454575236,0.0,1,0,0,0
2020-03-09 01:31:36.540438,2.8051385696776947,59.0,36.13963937153582,26.11018439716849,22.566096353262253,27.361217501581358,22.73130442046653,22.739771067662033,2.990004792507733,2.98364539748642,0.11829779217951844,0.0,1,0,0,0
2020-03-09 01:31:37.146837,2.6923630773763563,59.0,36.03057266466051,26.001632656387805,22.473873406813468,27.251706473608998,22.639094514329955,22.647582361140522,2.98997976544954,2.983604447260852,0.11845764518694396,0.0,1,0,0,0
2020-03-09 01:31:37.794094,2.579774560601308,59.0,35.475260442396035,20.452574939902412,21.858526013339258,26.689104914538355,22.023834353221716,22.032464013561068,2.9898123484709487,2.9833305132312233,0.11952228322978327,0.0,1,0,0,0
2020-03-09 01:31:38.434134,2.443495575673495,59.0,35.34390363502382,20.3223215410707,21.74746877303707,26.557427971115196,21.912792897576452,21.92144821901087,2.989782054442472,2.9832809449903124,0.11971406663997207,0.0,1,0,0,0
2020-03-09 01:31:39.066356,2.30744091435794,59.0,35.21274097177677,20.19227264821857,21.636594872751928,26.425958688956435,21.80193476836807,21.810615728820807,2.98975178647639,2.983231419393995,0.11990542399343306,0.0,1,0,0,0
2020-03-09 01:31:39.735852,2.171610078308177,59.0,35.08177203067089,20.062427845005068,21.525903831074586,26.29469665106729,21.69125948417694,21.699966061554278,2.989721544592726,2.983181936475013,0.12009635696106576,0.0,1,0,0,0
2020-03-09 01:31:40.369487,2.036002571132144,59.0,35.13916074050461,18.55903488648719,21.957961307179602,26.351143104536398,22.123255524870117,22.13186222678182,2.989839451883931,2.9833748608660287,0.11935047627352197,0.0,1,0,0,0
2020-03-09 01:31:41.011730,1.9100855582130407,59.0,35.01742638758395,18.43845871546047,21.855631913924014,26.229192305468423,22.020940664988302,22.029570993785413,2.9898115593277694,2.983329222005146,0.11952728241008759,0.0,1,0,0,0
2020-03-09 01:31:41.646051,1.7843753504142796,59.0,34.8958727175164,18.31807224701536,21.753470210483158,26.107434184703102,21.918793481713422,21.927447415924377,2.989783692119566,2.9832836246198156,0.11970370563705536,0.0,1,0,0,0
2020-03-09 01:31:42.284288,1.6588714998573693,59.0,34.77449931306717,18.197875098704905,21.651475747489897,25.985868361858955,21.81681352567658,21.825491043827043,2.98975585026259,2.983238068715387,0.11987974742274153,0.0,1,0,0,0
2020-03-09 01:31:42.922070,1.5335735603812566,59.0,34.86578167336076,18.6824993266017,21.946178695557293,26.075786819617015,22.11147458613584,22.12008400765926,2.989836241265145,2.9833696075294895,0.11937083919810314,0.0,1,0,0,0
2020-03-09 01:31:43.565800,1.4200068225773634,59.0,34.755501002188,18.5734396119381,21.85376649444501,25.96550021560156,22.019075510545022,22.027706270210302,2.9898110506693314,2.9833283897188707,0.11953050464000482,0.0,1,0,0,0
2020-03-09 01:31:44.216905,1.3066268409096864,59.0,34.64540242623241,18.464553614567123,21.761519126200184,25.855388371892538,21.926841253059777,21.93549332686888,2.989785888404107,2.98328721826406,0.11968980932315894,0.0,1,0,0,0
2020-03-09 01:31:44.851589,1.1934331934089784,59.0,34.53549193389263,18.355841404009233,21.669441371248837,25.745450739498303,21.834776593369824,21.843449956127685,2.9897607558826422,2.9832460954773126,0.11984874557746858,0.0,1,0,0,0
2020-03-09 01:31:45.486880,1.0804254491344665,59.0,35.100052329486815,23.90539076733264,22.59427049106995,26.293684799650144,22.759474576192375,22.767934749723764,2.990012434946898,2.9836579023364322,0.11824894164715857,0.0,1,0,0,0
2020-03-09 01:31:46.114337,1.0133239663069418,59.0,35.034508627967796,23.84017873375293,22.539576060888933,26.227827583662226,22.70478787716668,22.71326061922504,2.9899975972597943,2.9836336243477533,0.1183437685598909,0.0,1,0,0,0
2020-03-09 01:31:46.742513,0.9463333998281342,59.0,34.96907366649421,23.775072453315353,22.484976463214778,26.162077022739105,22.65019600029946,22.65868129406151,2.989982779433241,2.983609378855732,0.11843840398403348,0.0,1,0,0,0
2020-03-09 01:31:47.378180,0.8794535257192706,59.0,34.90374721951275,23.710071719698426,22.430471485463755,26.096432910221473,22.595698733019034,22.604196561681135,2.9899679814440674,2.9835851658224684,0.11853284846576989,0.0,1,0,0,0
2020-03-09 01:31:48.010201,0.8126841206404407,59.0,36.45828119621943,25.90115619710624,34.870645708201025,26.561695397716342,35.04345333606395,35.049220234728054,2.975419609409002,2.9710880142725316,0.09614447031528915,0.0961633381985131,1,1,0,0
2020-03-09 01:31:48.660860,0.8487801495722067,59.0,36.49208205537322,25.93610215581615,34.89097494789067,26.597204748782936,35.063773221486485,35.069535908466264,2.97543756229166,2.9711091305831374,0.09610654824895648,0.09612540500769862,1,1,0,0
2020-03-09 01:31:49.299110,0.8847874527623958,59.0,36.52580161932947,25.970963141612394,34.91125698516332,26.6326278801399,35.08404592802981,35.089804413922764,2.975455470000078,2.971130193759656,0.0960687088983611,0.09608755455905178,1,1,0,0
2020-03-09 01:31:49.932710,0.9207062237424282,59.0,36.55944005811824,26.005739336287768,34.93149191110318,26.667964975631527,35.10427154672418,35.11002584210351,2.9754733326378116,2.971151203923874,0.09603095212715677,0.09604978671617258,1,1,0,0
