timestamp,T2,T3,T4
02:13.7,4.44898867,4.661082268,3.539256334
02:14.4,4.44898867,4.661082268,3.476545572
02:15.2,4.474572981,4.712378979,3.476545572
02:16.0,4.474572981,4.712378979,3.476545572
02:16.8,4.474572981,4.712378979,3.476545572
02:17.8,4.499994192,4.763651848,3.41383481
02:18.6,4.499994192,4.763651848,3.41383481
02:19.5,4.499994192,4.763651848,3.41383481
02:20.2,4.52441118,4.813192844,3.353214502
02:21.0,4.52441118,4.813192844,3.353214502
02:21.8,4.52441118,4.813192844,3.353214502
02:22.7,4.525260756,4.814900398,3.351124048
02:23.6,4.525260756,4.814900398,3.351124048
02:24.5,4.525260756,4.814900398,3.351124048
02:25.3,4.551467067,4.814900398,3.288413286
02:26.1,4.551467067,4.866163254,3.288413286
02:26.9,4.551467067,4.866163254,3.288413286
02:27.8,4.551467067,4.866163254,3.225702524
02:28.6,4.577572966,4.917404175,3.225702524
02:29.5,4.577572966,4.917404175,3.225702524
02:30.3,4.577572966,4.917404175,3.225702524
02:31.2,4.603579113,4.968624115,3.162992001
02:32.0,4.603579113,4.968624115,3.162992001
02:32.8,4.603579113,4.968624115,3.162992001
02:33.7,4.603579113,4.968624115,3.100281239
02:34.6,4.629486162,5.019822121,3.100281239
02:35.4,4.629486162,5.019822121,3.100281239
02:36.2,4.629486162,5.019822121,3.037570477
02:37.1,4.655294767,5.070998669,3.037570477
02:37.8,4.655294767,5.070998669,3.037570477
02:38.7,4.655294767,5.070998669,3.037570477
02:39.5,4.681005577,5.122153759,2.974859715
02:40.3,4.681005577,5.122153759,2.974859715
02:41.1,4.681005577,5.122153759,2.974859715
02:41.9,4.681005577,5.122153759,2.912148952
02:42.6,4.706619237,5.173287392,2.912148952
02:43.6,4.706619237,5.173287392,2.912148952
02:44.4,4.732136392,5.22439909,2.849438429
02:45.2,4.732136392,5.22439909,2.849438429
02:46.2,4.732136392,5.22439909,2.849438429
02:46.9,4.720963819,5.22439909,2.923314571
02:47.8,4.720963819,5.274651051,2.923314571
02:48.7,4.720963819,5.274651051,2.923314571
02:49.7,4.708819319,5.324276447,2.990300894
02:50.6,4.708819319,5.324276447,2.990300894
02:51.4,4.708819319,5.324276447,2.990300894
02:52.2,4.708819319,5.324276447,2.990300894
02:53.0,4.696804749,5.373859406,3.057209492
02:53.9,4.696804749,5.373859406,3.057209492
02:54.8,4.684919148,5.423399925,3.124040365
02:55.6,4.684919148,5.423399925,3.124040365
02:56.4,4.684919148,5.423399925,3.124040365
02:57.3,4.684919148,5.423399925,3.1914711
02:58.1,4.699162974,5.406177998,3.1914711
02:59.0,4.699162974,5.406177998,3.1914711
02:59.8,4.699162974,5.406177998,3.258845329
03:00.7,4.713352644,5.38895607,3.258845329
03:01.5,4.713352644,5.38895607,3.258845329
03:02.4,4.713352644,5.38895607,3.326163769
03:03.3,4.727488634,5.371734142,3.326163769
03:04.2,4.727488634,5.371734142,3.326163769
03:05.1,4.741571415,5.354512215,3.393425941
03:06.0,4.741571415,5.354512215,3.393425941
03:06.9,4.741571415,5.354512215,3.393425941
03:07.8,4.755601455,5.337290287,3.460631847
03:08.5,4.755601455,5.337290287,3.460631847
03:09.3,4.755601455,5.337290287,3.460631847
03:10.2,4.769579219,5.337290287,3.527781725
03:11.1,4.769579219,5.320068359,3.527781725
03:11.9,4.769579219,5.320068359,3.527781725
03:12.7,4.769579219,5.320068359,3.527781725
03:13.6,4.78350517,5.302846909,3.594875336
03:14.4,4.78350517,5.302846909,3.594875336
03:15.2,4.78350517,5.302846909,3.594875336
03:16.0,4.797379764,5.285624981,3.66191268
03:16.8,4.797379764,5.285624981,3.66191268
03:17.7,4.797379764,5.285624981,3.66191268
03:18.6,4.797379764,5.285624981,3.728893995
03:19.5,4.811203457,5.268403053,3.728893995
03:20.4,4.811203457,5.268403053,3.728893995
03:21.2,4.811203457,5.268403053,3.793755531
03:22.1,4.824637058,5.246365547,3.793755531
03:23.0,4.824637058,5.246365547,3.793755531
03:23.8,4.824637058,5.246365547,3.793755531
03:24.7,4.838015821,5.224328041,3.858562469
03:25.6,4.838015821,5.224328041,3.858562469
03:26.4,4.838015821,5.224328041,3.92331481
03:27.2,4.851340242,5.202290535,3.92331481
03:28.1,4.851340242,5.202290535,3.92331481
03:28.9,4.851340242,5.202290535,3.988012791
03:29.7,4.864610811,5.180253029,3.988012791
03:30.5,4.864610811,5.180253029,3.988012791
03:31.3,4.864610811,5.180253029,4.052656174
03:32.1,4.877828018,5.158215523,4.052656174
03:33.0,4.877828018,5.158215523,4.052656174
03:33.8,4.877828018,5.158215523,4.052656174
03:34.6,4.890992346,5.136178017,4.11724472
03:35.5,4.890992346,5.136178017,4.11724472
03:36.3,4.890992346,5.136178017,4.11724472
03:37.2,4.904104276,5.114140511,4.181778431
03:38.0,4.904104276,5.114140511,4.181778431
03:38.9,4.904104276,5.114140511,4.181778431
03:39.7,4.917164285,5.114140511,4.246258259
03:40.5,4.917164285,5.092103004,4.246258259
03:41.3,4.917164285,5.092103004,4.246258259
03:42.3,4.930172847,5.092103004,4.310682774
03:43.2,4.930172847,5.070065975,4.310682774
03:44.0,4.930172847,5.070065975,4.310682774
03:44.8,4.930172847,5.070065975,4.375052929
03:45.6,4.943130432,5.048028469,4.375052929
03:46.4,4.943130432,5.048028469,4.375052929
03:47.2,4.943130432,5.048028469,4.439331055
03:48.0,4.954600313,5.025990963,4.439331055
03:48.9,4.954600313,5.025990963,4.439331055
03:49.7,4.954600313,5.025990963,4.439331055
03:50.5,4.965958163,5.003953457,4.503551483
03:51.4,4.965958163,5.003953457,4.503551483
03:52.2,4.965958163,5.003953457,4.503551483
03:53.1,4.974534279,4.979322433,4.54829216
03:53.9,4.974534279,4.979322433,4.54829216
03:54.7,4.974534279,4.979322433,4.54829216
03:55.5,4.982983504,4.979322433,4.592993259
03:56.4,4.982983504,4.95469141,4.592993259
03:57.3,4.982983504,4.95469141,4.592993259
03:58.1,5.022967479,4.930060387,4.498801231
03:58.9,5.022967479,4.930060387,4.498801231
03:59.8,5.022967479,4.930060387,4.498801231
04:00.6,5.062684873,4.90542984,4.404610157
04:01.5,5.062684873,4.90542984,4.404610157
04:02.2,5.062684873,4.90542984,4.404610157
04:03.1,5.062684873,4.90542984,4.310420036
04:04.0,5.102136464,4.880798817,4.310420036
04:04.8,5.102136464,4.880798817,4.310420036
04:05.6,5.102136464,4.880798817,4.310420036
04:06.5,5.141323031,4.856167793,4.216230869
04:07.2,5.141323031,4.856167793,4.216230869
04:08.0,5.141323031,4.856167793,4.216230869
04:08.7,5.18024536,4.83153677,4.122043133
04:09.6,5.18024536,4.83153677,4.122043133
04:10.4,5.18024536,4.83153677,4.02785635
04:11.3,5.21890424,4.806906223,4.02785635
04:12.1,5.21890424,4.806906223,4.02785635
04:12.9,5.21890424,4.806906223,3.933670282
04:13.7,5.257300461,4.7822752,3.933670282
04:14.5,5.257300461,4.7822752,3.933670282
04:15.4,5.257300461,4.7822752,3.839485645
04:16.2,5.295434818,4.757644176,3.839485645
04:17.0,5.295434818,4.757644176,3.839485645
04:17.9,5.295434818,4.757644176,3.745301962
04:18.8,5.333308111,4.733013153,3.745301962
04:19.6,5.333308111,4.733013153,3.745301962
04:20.4,5.333308111,4.733013153,3.745301962
04:21.2,5.370921142,4.708382607,3.651119232
04:22.0,5.370921142,4.708382607,3.651119232
04:22.9,5.370921142,4.708382607,3.651119232
04:23.6,5.370921142,4.708382607,3.523478985
04:24.5,5.40676478,4.676048756,3.523478985
04:25.4,5.40676478,4.676048756,3.523478985
04:26.3,5.40676478,4.676048756,3.395840645
04:27.0,5.442335888,4.643714905,3.395840645
04:27.9,5.442335888,4.643714905,3.395840645
04:28.7,5.47763527,4.611381054,3.268204689
04:29.5,5.47763527,4.611381054,3.268204689
04:30.3,5.47763527,4.611381054,3.268204689
04:31.1,5.47763527,4.611381054,3.268204689
04:31.9,5.512663735,4.579047203,3.140570879
04:32.8,5.512663735,4.579047203,3.140570879
04:33.7,5.512663735,4.579047203,3.140570879
04:34.5,5.547422096,4.546713352,3.012939215
04:35.3,5.547422096,4.546713352,3.012939215
04:36.1,5.547422096,4.546713352,3.012939215
04:36.9,5.581911168,4.514379501,2.885309935
04:37.7,5.581911168,4.514379501,2.885309935
04:38.5,5.581911168,4.514379501,2.885309935
04:39.3,5.581911168,4.514379501,2.7576828
04:40.1,5.581911168,4.48204565,2.7576828
04:41.0,5.581911168,4.48204565,2.7576828
04:41.8,5.581911168,4.48204565,2.7576828
04:42.7,5.581911168,4.4497118,2.63005805
04:43.5,5.581911168,4.4497118,2.63005805
04:44.4,5.581911168,4.4497118,2.63005805
04:45.2,5.537302286,4.417378426,2.644511938
04:46.0,5.537302286,4.417378426,2.644511938
04:46.9,5.537302286,4.417378426,2.644511938
04:47.7,5.537302286,4.417378426,2.644511938
04:48.6,5.492712357,4.385044575,2.658905506
04:49.3,5.492712357,4.385044575,2.658905506
04:50.2,5.492712357,4.385044575,2.658905506
04:51.0,5.448141366,4.352710724,2.673238754
04:51.9,5.448141366,4.352710724,2.673238754
04:52.8,5.448141366,4.352710724,2.673238754
04:53.5,5.403589303,4.320376873,2.687511683
04:54.3,5.403589303,4.320376873,2.687511683
04:55.1,5.403589303,4.320376873,2.687511683
04:56.0,5.403589303,4.320376873,2.690101147
04:56.9,5.358834552,4.284205914,2.690101147
04:57.6,5.358834552,4.284205914,2.690101147
04:58.5,5.358834552,4.284205914,2.69253993
04:59.4,5.315884737,4.249481678,2.69253993
05:00.1,5.315884737,4.249481678,2.69253993
05:00.8,5.315884737,4.249481678,2.69253993
05:01.7,5.31409575,4.248034954,2.692639589
05:02.5,5.31409575,4.248034954,2.692639589
05:03.3,5.31409575,4.248034954,2.692639589
05:04.2,5.269371705,4.211863518,2.695131063
05:05.0,5.269371705,4.211863518,2.695131063
05:05.9,5.269371705,4.211863518,2.695131063
05:06.9,5.224662994,4.211863518,2.6975739
05:07.6,5.224662994,4.175692558,2.6975739
05:08.4,5.224662994,4.175692558,2.6975739
05:09.2,5.224662994,4.175692558,2.6975739
05:10.1,5.179969604,4.139521599,2.699967623
05:10.9,5.179969604,4.139521599,2.699967623
05:11.8,5.179969604,4.139521599,2.699967623
05:12.6,5.135291524,4.103350639,2.702312708
05:13.5,5.135291524,4.103350639,2.702312708
05:14.3,5.135291524,4.103350639,2.702312708
05:15.1,5.09062874,4.06717968,2.704608917
05:16.0,5.09062874,4.06717968,2.704608917
05:16.9,5.09062874,4.06717968,2.704608917
05:17.8,5.09062874,4.06717968,2.706856489
05:18.7,5.04598124,4.03100872,2.706856489
05:19.5,5.04598124,4.03100872,2.706856489
05:20.3,5.04598124,4.03100872,2.709055424
05:21.2,5.001349011,3.994837523,2.709055424
05:22.1,5.001349011,3.994837523,2.709055424
05:23.0,4.956732041,3.958666325,2.711205721
05:23.9,4.956732041,3.958666325,2.711205721
05:24.7,4.956732041,3.958666325,2.711205721
05:25.5,4.912130318,3.922495365,2.713307381
05:26.3,4.912130318,3.922495365,2.713307381
05:27.1,4.912130318,3.922495365,2.713307381
05:27.9,4.912130318,3.922495365,2.713307381
05:28.7,4.867543828,3.886324406,2.715360641
05:29.6,4.867543828,3.886324406,2.715360641
05:30.4,4.867543828,3.886324406,2.715360641
05:31.2,4.822937151,3.886324406,2.71522069
05:32.0,4.822937151,3.854164362,2.71522069
05:32.8,4.822937151,3.854164362,2.71522069
05:33.8,4.822937151,3.822004318,2.715034246
05:34.7,4.778345021,3.822004318,2.715034246
05:35.5,4.778345021,3.822004318,2.715034246
05:36.4,4.733767425,3.789844275,2.71480155
05:37.2,4.733767425,3.789844275,2.71480155
05:38.0,4.733767425,3.789844275,2.71480155
05:38.8,4.733767425,3.789844275,2.71480155
05:39.7,4.68920435,3.757684469,2.7145226
05:40.5,4.68920435,3.757684469,2.7145226
05:41.3,4.68920435,3.757684469,2.7145226
05:42.1,4.644655784,3.725524426,2.714197397
05:42.9,4.644655784,3.725524426,2.714197397
05:43.8,4.644655784,3.725524426,2.71382618
05:44.6,4.600121713,3.693364382,2.71382618
05:45.4,4.600121713,3.693364382,2.71382618
05:46.2,4.600121713,3.693364382,2.71382618
05:47.1,4.555602127,3.661204338,2.71340847
05:47.9,4.555602127,3.661204338,2.71340847
05:48.9,4.555602127,3.661204338,2.712944984
05:49.7,4.511097011,3.629044533,2.712944984
05:50.6,4.511097011,3.629044533,2.712944984
05:51.5,4.466606353,3.596884489,2.712435246
05:52.3,4.466606353,3.596884489,2.712435246
05:53.2,4.466606353,3.596884489,2.712435246
05:54.0,4.42213014,3.564724445,2.711879253
05:54.9,4.42213014,3.564724445,2.711879253
05:55.7,4.42213014,3.564724445,2.711879253
05:56.5,4.37766836,3.532564402,2.711277485
05:57.4,4.37766836,3.532564402,2.711277485
05:58.2,4.37766836,3.532564402,2.711277485
05:59.1,4.37766836,3.532564402,2.71062994
05:59.9,4.333221001,3.500404596,2.71062994
06:00.7,4.333221001,3.500404596,2.71062994
06:01.4,4.333221001,3.500404596,2.71062994
06:02.2,4.289054836,3.466915131,2.724342585
06:03.0,4.289054836,3.466915131,2.724342585
06:03.8,4.289054836,3.466915131,2.724342585
06:04.6,4.244907517,3.433425665,2.737995386
06:05.3,4.244907517,3.433425665,2.737995386
06:06.2,4.244907517,3.433425665,2.737995386
06:06.9,4.200779029,3.433425665,2.751588106
06:07.8,4.200779029,3.399936438,2.751588106
06:08.6,4.200779029,3.399936438,2.751588106
06:09.6,4.200779029,3.399936438,2.765120745
06:10.3,4.15666936,3.366446972,2.765120745
06:11.2,4.15666936,3.366446972,2.765120745
06:11.9,4.15666936,3.366446972,2.765120745
06:12.7,4.112578496,3.366446972,2.77859354
06:13.5,4.112578496,3.332957506,2.77859354
06:14.3,4.112578496,3.332957506,2.77859354
06:15.2,4.112578496,3.332957506,2.77859354
06:16.1,4.068506425,3.299468279,2.792006254
06:17.0,4.068506425,3.299468279,2.792006254
06:17.9,4.068506425,3.299468279,2.792006254
06:18.7,4.024453132,3.265978813,2.805359364
06:19.6,4.024453132,3.265978813,2.805359364
06:20.4,4.024453132,3.265978813,2.805359364
06:21.3,4.024453132,3.265978813,2.81865263
06:22.2,3.980418604,3.232489586,2.81865263
06:22.9,3.980418604,3.232489586,2.81865263
06:23.8,3.980418604,3.232489586,2.81865263
06:24.6,3.936402828,3.19900012,2.831886053
06:25.4,3.936402828,3.19900012,2.831886053
06:26.2,3.936402828,3.19900012,2.831886053
06:27.0,3.892405791,3.165510654,2.845059872
06:27.8,3.892405791,3.165510654,2.845059872
06:28.7,3.892405791,3.165510654,2.845059872
06:29.4,3.848427479,3.165510654,2.858173847
06:30.3,3.848427479,3.132021427,2.858173847
06:31.1,3.848427479,3.132021427,2.858173847
06:31.9,3.848427479,3.132021427,2.858173847
06:32.9,3.80446788,3.098531961,2.871228218
06:33.7,3.80446788,3.098531961,2.871228218
06:34.5,3.80446788,3.098531961,2.871228218
06:35.4,3.760468441,3.069684029,2.881347179
06:36.2,3.760468441,3.069684029,2.881347179
06:37.0,3.760468441,3.069684029,2.881347179
06:37.8,3.716486798,3.040835857,2.891409397
06:38.7,3.716486798,3.040835857,2.891409397
06:39.5,3.716486798,3.040835857,2.891409397
06:40.4,3.672522936,3.011987925,2.901414871
06:41.2,3.672522936,3.011987925,2.901414871
06:42.0,3.672522936,3.011987925,2.901414871
06:42.9,3.672522936,3.011987925,2.911363602
06:43.6,3.628576843,2.983139753,2.911363602
06:44.5,3.628576843,2.983139753,2.911363602
06:45.3,3.628576843,2.983139753,2.911363602
06:46.2,3.584648505,2.954291821,2.921256065
06:47.1,3.584648505,2.954291821,2.921256065
06:47.9,3.584648505,2.954291821,2.921256065
06:48.9,3.540737908,2.925443649,2.931091785
06:49.6,3.540737908,2.925443649,2.931091785
06:50.6,3.540737908,2.925443649,2.931091785
06:51.4,3.468066372,2.964912176,2.937537432
06:52.3,3.468066372,2.964912176,2.937537432
06:53.2,3.468066372,2.964912176,2.937537432
06:54.0,3.395454998,2.964912176,2.943902731
06:54.9,3.395454998,3.004300594,2.943902731
06:55.7,3.395454998,3.004300594,2.943902731
06:56.4,3.395454998,3.004300594,2.943902731
06:57.3,3.322903768,3.043608665,2.950187683
06:58.1,3.322903768,3.043608665,2.950187683
06:58.9,3.322903768,3.043608665,2.956392765
06:59.8,3.250412665,3.082836866,2.956392765
07:00.6,3.250412665,3.082836866,2.956392765
07:01.4,3.250412665,3.082836866,2.956392765
07:02.3,3.17798167,3.121984959,2.9625175
07:03.0,3.17798167,3.121984959,2.9625175
07:03.9,3.17798167,3.121984959,2.9625175
07:04.7,3.17798167,3.121984959,2.968562365
07:05.4,3.105610767,3.161052704,2.968562365
07:06.2,3.105610767,3.161052704,2.968562365
07:07.1,3.105610767,3.161052704,2.968562365
07:07.9,3.033430628,3.199668884,2.984723806
07:08.7,3.033430628,3.199668884,2.984723806
07:09.6,3.033430628,3.199668884,2.984723806
07:10.3,2.961313491,3.238205194,3.000795126
07:11.1,2.961313491,3.238205194,3.000795126
07:11.9,2.961313491,3.238205194,3.000795126
07:12.8,2.961313491,3.238205194,3.016776562
07:13.6,2.889259337,3.276662111,3.016776562
07:14.5,2.889259337,3.276662111,3.016776562
07:15.4,2.889259337,3.276662111,3.016776562
07:16.1,2.81726815,3.315039635,3.032667637
07:16.9,2.81726815,3.315039635,3.032667637
07:17.8,2.81726815,3.315039635,3.032667637
07:18.7,2.745339913,3.353337526,3.048469067
07:19.5,2.745339913,3.353337526,3.048469067
07:20.3,2.745339913,3.353337526,3.048469067
07:21.1,2.673474608,3.391555786,3.064180613
07:21.9,2.673474608,3.391555786,3.064180613
07:22.7,2.673474608,3.391555786,3.064180613
07:23.5,2.601672218,3.429694414,3.079802275
07:24.4,2.601672218,3.429694414,3.079802275
07:25.2,2.601672218,3.429694414,3.079802275
07:26.1,2.529932726,3.429694414,3.095334053
07:26.9,2.529932726,3.467753649,3.095334053
07:27.7,2.529932726,3.467753649,3.095334053
07:28.6,2.458256113,3.505733252,3.110776424
07:29.5,2.458256113,3.505733252,3.110776424
07:30.2,2.458256113,3.505733252,3.110776424
07:31.0,2.386642364,3.543632984,3.126128912
07:31.9,2.386642364,3.543632984,3.126128912
07:32.7,2.386642364,3.543632984,3.126128912
07:33.5,2.31509146,3.581453323,3.141392231
07:34.4,2.31509146,3.581453323,3.141392231
07:35.2,2.31509146,3.581453323,3.156565905
07:36.0,2.243603385,3.619194031,3.156565905
07:36.8,2.243603385,3.619194031,3.156565905
07:37.6,2.243603385,3.619194031,3.156565905
07:38.4,2.172484209,3.658091545,3.175780535
07:39.2,2.172484209,3.658091545,3.175780535
07:40.0,2.172484209,3.658091545,3.175780535
07:40.8,2.10142924,3.696908951,3.194901943
07:41.6,2.10142924,3.696908951,3.194901943
07:42.5,2.10142924,3.696908951,3.194901943
07:43.3,2.03043846,3.735646248,3.21393013
07:44.2,2.03043846,3.735646248,3.21393013
07:45.0,2.03043846,3.735646248,3.21393013
07:45.7,1.959511852,3.774303436,3.232865572
07:46.5,1.959511852,3.774303436,3.232865572
07:47.4,1.959511852,3.774303436,3.232865572
07:48.2,1.8886494,3.812880516,3.251707792
07:49.0,1.8886494,3.812880516,3.251707792
07:49.8,1.8886494,3.812880516,3.251707792
07:50.6,1.817851087,3.851377249,3.270457029
07:51.5,1.817851087,3.851377249,3.270457029
07:52.3,1.817851087,3.851377249,3.270457029
07:53.1,1.817851087,3.851377249,3.289113522
07:54.0,1.747116895,3.889794111,3.289113522
07:54.8,1.747116895,3.889794111,3.289113522
07:55.7,1.747116895,3.889794111,3.289113522
07:56.5,1.676446808,3.928130627,3.307677269
07:57.3,1.676446808,3.928130627,3.307677269
07:58.1,1.676446808,3.928130627,3.307677269
07:59.0,1.605840808,3.966387272,3.326148272
07:59.9,1.605840808,3.966387272,3.326148272
08:00.7,1.605840808,3.966387272,3.326148272
08:01.6,1.535298879,4.004563332,3.344526529
08:02.3,1.535298879,4.004563332,3.344526529
08:03.2,1.535298879,4.004563332,3.344526529
08:04.1,1.464821004,4.04265976,3.362812281
08:05.0,1.464821004,4.04265976,3.362812281
08:05.7,1.464821004,4.04265976,3.362812281
08:06.5,1.464821004,4.04265976,3.362812281
08:07.3,1.394407165,4.080675602,3.381005526
08:08.2,1.394407165,4.080675602,3.381005526
08:09.0,1.394407165,4.080675602,3.381005526
08:09.9,1.394407165,4.080675602,3.405368567
08:10.8,1.324501973,4.120265961,3.405368567
08:11.6,1.324501973,4.120265961,3.405368567
08:12.4,1.324501973,4.120265961,3.429633141
08:13.3,1.254662917,4.159775734,3.429633141
08:14.1,1.254662917,4.159775734,3.429633141
08:14.9,1.254662917,4.159775734,3.429633141
08:15.8,1.184889979,4.199204445,3.453799486
08:16.6,1.184889979,4.199204445,3.453799486
08:17.6,1.184889979,4.199204445,3.453799486
08:18.4,1.115183144,4.23855257,3.477867365
08:19.3,1.115183144,4.23855257,3.477867365
08:20.2,1.115183144,4.23855257,3.477867365
08:21.1,1.045542396,4.23855257,3.501837254
08:22.0,1.045542396,4.277819633,3.501837254
08:22.8,1.045542396,4.277819633,3.501837254
08:23.6,0.975967718,4.317006111,3.525709152
08:24.5,0.975967718,4.317006111,3.525709152
08:25.3,0.975967718,4.317006111,3.525709152
08:26.2,0.975967718,4.317006111,3.549482822
08:27.0,0.906459094,4.356111526,3.549482822
08:27.9,0.906459094,4.356111526,3.549482822
08:28.8,0.906459094,4.356111526,3.549482822
08:29.6,0.837016509,4.395136356,3.573158741
08:30.5,0.837016509,4.395136356,3.573158741
08:31.4,0.837016509,4.395136356,3.573158741
08:32.2,0.767639945,4.434080124,3.59673667
08:33.0,0.767639945,4.434080124,3.59673667
08:34.0,0.767639945,4.434080124,3.59673667
08:34.7,0.75008127,4.443925381,3.602684975
08:35.6,0.75008127,4.443925381,3.602684975
08:36.4,0.75008127,4.443925381,3.602684975
08:37.2,0.75008127,4.443925381,3.62019825
08:38.1,0.698341862,4.47292757,3.62019825
08:39.0,0.698341862,4.47292757,3.62019825
08:39.8,0.698341862,4.47292757,3.62019825
08:40.7,0.698341862,4.47292757,3.62019825
08:41.5,0.698341862,4.47292757,3.62019825
08:42.3,0.698341862,4.47292757,3.62019825
08:43.1,0.698341862,4.47292757,3.62019825
08:44.0,0.698341862,4.47292757,3.62019825
08:44.8,0.698341862,4.47292757,3.62019825
08:45.7,0.629097273,4.51170969,3.643580437
08:46.5,0.629097273,4.51170969,3.643580437
08:47.4,0.629097273,4.51170969,3.66686511
08:48.2,0.559918657,4.550411224,3.66686511
08:49.1,0.559918657,4.550411224,3.66686511
08:49.9,0.559918657,4.550411224,3.66686511
08:50.7,0.490898571,4.588282108,3.699159622
08:51.5,0.490898571,4.588282108,3.699159622
08:52.4,0.490898571,4.588282108,3.699159622
08:53.3,0.421947058,4.626072884,3.731346846
08:54.1,0.421947058,4.626072884,3.731346846
08:54.9,0.421947058,4.626072884,3.731346846
08:55.9,0.353064103,4.66378355,3.763427258
08:56.7,0.353064103,4.66378355,3.763427258
08:57.5,0.353064103,4.66378355,3.763427258
08:58.2,0.353064103,4.66378355,3.763427258
08:59.0,0.360581043,4.70467329,3.800040007
08:59.9,0.360581043,4.70467329,3.800040007
09:00.6,0.360581043,4.70467329,3.800040007
09:01.5,0.367972185,4.745535851,3.8366189
09:02.4,0.367972185,4.745535851,3.8366189
09:03.3,0.367972185,4.745535851,3.8366189
09:04.1,0.375238093,4.786371708,3.8731637
09:04.9,0.375238093,4.786371708,3.8731637
09:05.8,0.375238093,4.786371708,3.8731637
09:06.6,0.375238093,4.786371708,3.909674644
09:07.4,0.382379335,4.827179909,3.909674644
09:08.3,0.382379335,4.827179909,3.909674644
09:09.1,0.389396477,4.86796093,3.946151257
09:10.0,0.389396477,4.86796093,3.946151257
09:10.8,0.389396477,4.86796093,3.946151257
09:11.6,0.396290086,4.908715248,3.982593775
09:12.4,0.396290086,4.908715248,3.982593775
09:13.3,0.396290086,4.908715248,3.982593775
09:14.2,0.396290086,4.908715248,4.019001961
09:15.1,0.403060728,4.94944191,4.019001961
09:15.9,0.403060728,4.94944191,4.019001961
09:16.8,0.403060728,4.94944191,4.055376053
09:17.7,0.409708973,4.990140915,4.055376053
09:18.5,0.409708973,4.990140915,4.055376053
09:19.4,0.409708973,4.990140915,4.055376053
09:20.3,0.416235388,5.03081274,4.091715336
09:21.0,0.416235388,5.03081274,4.091715336
09:21.9,0.416235388,5.03081274,4.091715336
09:22.7,0.423665744,5.03081274,4.122124195
09:23.6,0.423665744,5.071317196,4.122124195
09:24.4,0.423665744,5.071317196,4.122124195
09:25.2,0.430975531,5.071317196,4.152505875
09:26.0,0.430975531,5.111794949,4.152505875
09:26.9,0.430975531,5.111794949,4.152505875
09:27.8,0.430975531,5.111794949,4.152505875
09:28.7,0.438165321,5.152245998,4.182859898
09:29.5,0.438165321,5.152245998,4.182859898
09:30.4,0.438165321,5.152245998,4.182859898
09:31.2,0.445235685,5.152245998,4.213186741
09:32.1,0.445235685,5.192669392,4.213186741
09:32.9,0.445235685,5.192669392,4.213186741
09:33.7,0.445235685,5.192669392,4.243485928
09:34.5,0.452187194,5.233066559,4.243485928
09:35.3,0.452187194,5.233066559,4.243485928
09:36.2,0.452187194,5.233066559,4.243485928
09:36.9,0.459020417,5.273436069,4.273757458
09:37.8,0.459020417,5.273436069,4.273757458
09:38.7,0.459020417,5.273436069,4.273757458
09:39.5,0.465735926,5.313778877,4.304001331
09:40.2,0.465735926,5.313778877,4.304001331
09:41.0,0.465735926,5.313778877,4.304001331
09:41.9,0.465735926,5.313778877,4.304001331
09:42.8,0.472334291,5.354094028,4.334218025
09:43.6,0.472334291,5.354094028,4.334218025
09:44.6,0.472334291,5.354094028,4.334218025
09:45.6,0.472334291,5.354094028,4.334218025
09:46.4,0.472334291,5.354094028,4.334218025
09:47.2,0.472334291,5.354094028,4.334218025
09:48.1,0.472334291,5.354094028,4.334218025
09:49.1,0.474343645,5.366583347,4.343576431
09:49.9,0.474343645,5.366583347,4.343576431
09:50.7,0.474343645,5.366583347,4.343576431
09:51.5,0.474343645,5.366583347,4.343576431
09:52.4,0.495389211,5.348206997,4.365258217
09:53.2,0.495389211,5.348206997,4.365258217
09:54.0,0.495389211,5.348206997,4.365258217
09:54.8,0.525744116,5.321574688,4.396672249
09:55.7,0.525744116,5.321574688,4.396672249
09:56.4,0.525744116,5.321574688,4.396672249
09:57.3,0.555887848,5.294942379,4.428072453
09:58.1,0.555887848,5.294942379,4.428072453
09:59.0,0.555887848,5.294942379,4.428072453
09:59.9,0.585821025,5.26831007,4.459458828
10:00.7,0.585821025,5.26831007,4.459458828
10:01.5,0.585821025,5.26831007,4.459458828
10:02.3,0.585821025,5.26831007,4.48734951
10:03.1,0.614201396,5.243709087,4.48734951
10:03.9,0.614201396,5.243709087,4.48734951
10:04.7,0.614201396,5.243709087,4.515229225
10:05.5,0.642367668,5.219108105,4.515229225
10:06.3,0.642367668,5.219108105,4.515229225
10:07.2,0.642367668,5.219108105,4.515229225
10:08.0,0.670320471,5.194507122,4.543097019
10:08.9,0.670320471,5.194507122,4.543097019
10:09.7,0.670320471,5.194507122,4.543097019
10:10.5,0.698060436,5.169906139,4.570952892
10:11.3,0.698060436,5.169906139,4.570952892
10:12.2,0.698060436,5.169906139,4.462574482
10:13.0,0.762585052,5.145305157,4.462574482
10:13.8,0.762585052,5.145305157,4.462574482
10:14.6,0.762585052,5.145305157,4.462574482
10:15.4,0.826910627,5.120704174,4.354197502
10:16.3,0.826910627,5.120704174,4.354197502
10:17.0,0.826910627,5.120704174,4.354197502
10:17.9,0.826910627,5.120704174,4.245821953
10:18.8,0.891037805,5.096103668,4.245821953
10:19.6,0.891037805,5.096103668,4.245821953
