iteration,timestamp,T2,T3,T4
1,2020-09-15 14:08:20.684574,0.5,3.0,2.5
2,2020-09-15 14:08:21.439334,0.5,3.0,2.5
3,2020-09-15 14:08:22.189986,0.5,3.0,2.5
4,2020-09-15 14:08:22.967982,0.5,3.0,2.5
5,2020-09-15 14:08:23.812290,0.5,3.0,2.5
6,2020-09-15 14:08:24.540422,0.5,3.0,2.5
7,2020-09-15 14:08:25.291786,2.84783545174602,2.024973154067993,4.449164390563965
8,2020-09-15 14:08:26.051993,2.84783545174602,2.024973154067993,4.449164390563965
9,2020-09-15 14:08:26.873120,2.84783545174602,2.024973154067993,4.4758148193359375
10,2020-09-15 14:08:27.711581,2.80511607668484,1.9924689531326294,4.4758148193359375
11,2020-09-15 14:08:28.481750,2.80511607668484,1.9924689531326294,4.4758148193359375
12,2020-09-15 14:08:29.419296,2.76241994097212,1.959964632987976,4.502390384674072
13,2020-09-15 14:08:30.182655,2.76241994097212,1.959964632987976,4.502390384674072
14,2020-09-15 14:08:31.002514,2.76241994097212,1.959964632987976,4.502390384674072
15,2020-09-15 14:08:31.806561,2.69041736404715,1.9970909357070923,4.525486469268799
16,2020-09-15 14:08:32.692176,2.69041736404715,1.9970909357070923,4.525486469268799
17,2020-09-15 14:08:33.469728,2.61847972861611,1.9970909357070923,4.548482894897461
18,2020-09-15 14:08:34.281093,2.61847972861611,2.03413987159729,4.548482894897461
19,2020-09-15 14:08:35.054313,2.61847972861611,2.03413987159729,4.548482894897461
20,2020-09-15 14:08:35.858609,2.58690056291995,2.0739710330963135,4.439009189605713
21,2020-09-15 14:08:36.646641,2.58690056291995,2.0739710330963135,4.439009189605713
22,2020-09-15 14:08:37.528819,2.58690056291995,2.0739710330963135,4.439009189605713
23,2020-09-15 14:08:38.353030,2.55534372998747,2.11375093460083,4.329536437988281
24,2020-09-15 14:08:39.108777,2.55534372998747,2.11375093460083,4.329536437988281
25,2020-09-15 14:08:39.956940,2.55534372998747,2.11375093460083,4.220065116882324
26,2020-09-15 14:08:40.783633,2.52380922629345,2.15347957611084,4.220065116882324
27,2020-09-15 14:08:41.570329,2.52380922629345,2.15347957611084,4.220065116882324
28,2020-09-15 14:08:42.306128,2.52380922629345,2.15347957611084,4.110595703125
29,2020-09-15 14:08:43.110145,2.49229704830734,2.193157196044922,4.110595703125
30,2020-09-15 14:08:43.996460,2.49229704830734,2.193157196044922,4.110595703125
31,2020-09-15 14:08:44.882196,2.49229704830734,2.193157196044922,4.110595703125
32,2020-09-15 14:08:45.812226,2.46080719249315,2.232783555984497,4.00112771987915
33,2020-09-15 14:08:46.777361,2.46080719249315,2.232783555984497,4.00112771987915
34,2020-09-15 14:08:47.659529,2.42933965530955,2.2723588943481445,3.8916609287261963
35,2020-09-15 14:08:48.568969,2.42933965530955,2.2723588943481445,3.8916609287261963
36,2020-09-15 14:08:49.413607,2.42933965530955,2.2723588943481445,3.8916609287261963
37,2020-09-15 14:08:50.215180,2.39789443320979,2.3118832111358643,3.782195806503296
38,2020-09-15 14:08:51.062432,2.39789443320979,2.3118832111358643,3.782195806503296
39,2020-09-15 14:08:51.957170,2.39789443320979,2.3118832111358643,3.782195806503296
40,2020-09-15 14:08:52.797920,2.36613644080637,2.3118832111358643,3.654843807220459
41,2020-09-15 14:08:53.675765,2.36613644080637,2.3494532108306885,3.654843807220459
42,2020-09-15 14:08:54.693522,2.36613644080637,2.3494532108306885,3.654843807220459
43,2020-09-15 14:08:55.581141,2.33440032878171,2.3869733810424805,3.527494192123413
44,2020-09-15 14:08:56.406092,2.33440032878171,2.3869733810424805,3.527494192123413
45,2020-09-15 14:08:57.274452,2.33440032878171,2.3869733810424805,3.527494192123413
46,2020-09-15 14:08:58.262039,2.30268609332413,2.424443483352661,3.400146484375
47,2020-09-15 14:08:59.161501,2.30268609332413,2.424443483352661,3.400146484375
48,2020-09-15 14:09:00.017469,2.30268609332413,2.424443483352661,3.400146484375
49,2020-09-15 14:09:00.962669,2.2709937306163,2.4618632793426514,3.272801160812378
50,2020-09-15 14:09:01.787271,2.2709937306163,2.4618632793426514,3.272801160812378
51,2020-09-15 14:09:02.708201,2.2709937306163,2.4618632793426514,3.272801160812378
52,2020-09-15 14:09:03.540570,2.2709937306163,2.4618632793426514,3.1454579830169678
53,2020-09-15 14:09:04.392786,2.23932323683526,2.4992330074310303,3.1454579830169678
54,2020-09-15 14:09:05.242797,2.23932323683526,2.4992330074310303,3.1454579830169678
55,2020-09-15 14:09:06.097337,2.23932323683526,2.4992330074310303,3.0181171894073486
56,2020-09-15 14:09:06.897179,2.20767460815242,2.536552667617798,3.0181171894073486
57,2020-09-15 14:09:07.793455,2.20767460815242,2.536552667617798,3.0181171894073486
58,2020-09-15 14:09:08.689029,2.20767460815242,2.536552667617798,2.8907785415649414
59,2020-09-15 14:09:09.486973,2.17604784073346,2.573822259902954,2.8907785415649414
60,2020-09-15 14:09:10.417260,2.17604784073346,2.573822259902954,2.8907785415649414
61,2020-09-15 14:09:11.242964,2.17604784073346,2.573822259902954,2.8907785415649414
62,2020-09-15 14:09:12.089200,2.14444293073845,2.611042022705078,2.763442039489746
63,2020-09-15 14:09:12.952750,2.14444293073845,2.611042022705078,2.763442039489746
64,2020-09-15 14:09:13.839137,2.14444293073845,2.611042022705078,2.763442039489746
65,2020-09-15 14:09:14.871348,2.11285987432171,2.6482114791870117,2.636107921600342
66,2020-09-15 14:09:15.779033,2.11285987432171,2.6482114791870117,2.636107921600342
67,2020-09-15 14:09:16.696485,2.11285987432171,2.6482114791870117,2.636107921600342
