iteration,timestamp,T5,T7
1,2020-09-18 17:20:08.322895,1.0,2.5
2,2020-09-18 17:20:09.223992,1.0,2.5
3,2020-09-18 17:20:09.975959,1.0,2.5
4,2020-09-18 17:20:10.729665,1.0,2.5
5,2020-09-18 17:20:11.543637,1.0,2.5
6,2020-09-18 17:20:12.255373,1.0,2.5
7,2020-09-18 17:20:13.107759,1.0,2.5
8,2020-09-18 17:20:14.018284,1.0,2.5
9,2020-09-18 17:20:14.765564,1.6589596271514893,1.31642484664917
10,2020-09-18 17:20:15.533981,1.6589596271514893,1.31642484664917
11,2020-09-18 17:20:16.352704,1.6589596271514893,1.1458247900009155
12,2020-09-18 17:20:17.094883,1.6930609941482544,1.1458247900009155
13,2020-09-18 17:20:17.834778,1.6930609941482544,1.1458247900009155
14,2020-09-18 17:20:18.580399,1.6930609941482544,0.9756340980529785
15,2020-09-18 17:20:19.383561,1.7271546125411987,0.9756340980529785
16,2020-09-18 17:20:20.207889,1.7271546125411987,0.9756340980529785
17,2020-09-18 17:20:21.002891,1.7549790143966675,0.9721524119377136
18,2020-09-18 17:20:21.765790,1.7549790143966675,0.9721524119377136
19,2020-09-18 17:20:22.544713,1.7549790143966675,0.9721524119377136
20,2020-09-18 17:20:23.336232,1.7827918529510498,0.9687487483024597
21,2020-09-18 17:20:24.125702,1.7827918529510498,0.9687487483024597
22,2020-09-18 17:20:24.880517,1.7827918529510498,0.9687487483024597
23,2020-09-18 17:20:25.690401,1.8058682680130005,1.060032844543457
24,2020-09-18 17:20:26.443707,1.8058682680130005,1.060032844543457
25,2020-09-18 17:20:27.203925,1.8058682680130005,1.060032844543457
26,2020-09-18 17:20:27.887305,1.8289395570755005,1.151082158088684
27,2020-09-18 17:20:28.627032,1.8289395570755005,1.151082158088684
28,2020-09-18 17:20:29.359342,1.8289395570755005,1.151082158088684
29,2020-09-18 17:20:30.287045,1.8289395570755005,1.241897463798523
30,2020-09-18 17:20:31.151562,1.8520058393478394,1.241897463798523
31,2020-09-18 17:20:32.006163,1.8520058393478394,1.241897463798523
32,2020-09-18 17:20:32.925203,1.8750669956207275,1.3324798345565796
33,2020-09-18 17:20:33.725678,1.8750669956207275,1.3324798345565796
34,2020-09-18 17:20:34.590246,1.8750669956207275,1.3324798345565796
35,2020-09-18 17:20:35.375018,1.8981232643127441,1.4228299856185913
36,2020-09-18 17:20:36.177175,1.8981232643127441,1.4228299856185913
37,2020-09-18 17:20:37.067085,1.8981232643127441,1.4228299856185913
38,2020-09-18 17:20:37.824869,1.92117440700531,1.5129488706588745
39,2020-09-18 17:20:38.696364,1.92117440700531,1.5129488706588745
40,2020-09-18 17:20:39.580235,1.92117440700531,1.5129488706588745
41,2020-09-18 17:20:40.519024,1.9442205429077148,1.6028374433517456
42,2020-09-18 17:20:41.367463,1.9442205429077148,1.6028374433517456
43,2020-09-18 17:20:42.211018,1.9442205429077148,1.6028374433517456
44,2020-09-18 17:20:43.082979,1.9751663208007812,1.6945372819900513
45,2020-09-18 17:20:43.919512,1.9751663208007812,1.6945372819900513
46,2020-09-18 17:20:44.723198,1.9751663208007812,1.6945372819900513
47,2020-09-18 17:20:45.609620,1.9751663208007812,1.7860076427459717
48,2020-09-18 17:20:46.421202,2.006101369857788,1.7860076427459717
49,2020-09-18 17:20:47.273788,2.006101369857788,1.7860076427459717
50,2020-09-18 17:20:48.163116,2.0370256900787354,1.8772494792938232
51,2020-09-18 17:20:49.050885,2.0370256900787354,1.8772494792938232
52,2020-09-18 17:20:49.847270,2.0370256900787354,1.8772494792938232
53,2020-09-18 17:20:50.789429,2.067939519882202,1.9682635068893433
54,2020-09-18 17:20:51.582744,2.067939519882202,1.9682635068893433
55,2020-09-18 17:20:52.414209,2.067939519882202,1.9682635068893433
56,2020-09-18 17:20:53.257845,2.0988423824310303,2.0590505599975586
57,2020-09-18 17:20:54.130281,2.0988423824310303,2.0590505599975586
58,2020-09-18 17:20:54.993877,2.0988423824310303,2.0590505599975586
59,2020-09-18 17:20:55.826067,2.0988423824310303,2.149611473083496
60,2020-09-18 17:20:56.705893,2.129734516143799,2.149611473083496
61,2020-09-18 17:20:57.560966,2.129734516143799,2.149611473083496
62,2020-09-18 17:20:58.437219,2.129734516143799,2.2399473190307617
63,2020-09-18 17:20:59.162350,2.160615921020508,2.2399473190307617
64,2020-09-18 17:20:59.997602,2.160615921020508,2.2399473190307617
65,2020-09-18 17:21:00.833888,2.160615921020508,2.2399473190307617
66,2020-09-18 17:21:01.655234,2.1914865970611572,2.3300585746765137
67,2020-09-18 17:21:02.402891,2.1914865970611572,2.3300585746765137
68,2020-09-18 17:21:03.232643,2.1914865970611572,2.3300585746765137
69,2020-09-18 17:21:04.059501,2.222346544265747,2.4199459552764893
70,2020-09-18 17:21:04.884800,2.222346544265747,2.4199459552764893
71,2020-09-18 17:21:05.765734,2.222346544265747,2.4199459552764893
72,2020-09-18 17:21:06.511702,2.2531957626342773,2.509610652923584
73,2020-09-18 17:21:07.341719,2.2531957626342773,2.509610652923584
74,2020-09-18 17:21:08.225068,2.2531957626342773,2.509610652923584
75,2020-09-18 17:21:09.118865,2.284034013748169,2.599053144454956
76,2020-09-18 17:21:10.000028,2.284034013748169,2.599053144454956
77,2020-09-18 17:21:10.763223,2.284034013748169,2.599053144454956
78,2020-09-18 17:21:11.590950,2.284034013748169,2.688274383544922
79,2020-09-18 17:21:12.498056,2.31486177444458,2.688274383544922
80,2020-09-18 17:21:13.310126,2.31486177444458,2.688274383544922
