iteration,timestamp,T2,T3,T4
1,2020-09-12 11:27:40.494361,0.5,3.0,2.5
2,2020-09-12 11:27:41.260384,0.5,3.0,2.5
3,2020-09-12 11:27:42.098499,0.5,3.0,2.5
4,2020-09-12 11:27:42.921558,0.5,3.0,2.5
5,2020-09-12 11:27:43.600010,0.5,3.0,2.5
6,2020-09-12 11:27:44.300749,0.5,3.0,2.5
7,2020-09-12 11:27:45.169865,1.35662097698018,3.0,3.6835386753082275
8,2020-09-12 11:27:46.085238,1.35662097698018,2.095404863357544,3.6835386753082275
9,2020-09-12 11:27:46.822162,1.35662097698018,2.095404863357544,3.6835386753082275
10,2020-09-12 11:27:47.638120,1.33946345693955,2.0809383392333984,3.6864633560180664
11,2020-09-12 11:27:48.437429,1.33946345693955,2.0809383392333984,3.6864633560180664
12,2020-09-12 11:27:49.093720,1.33946345693955,2.0809383392333984,3.6864633560180664
13,2020-09-12 11:27:49.841984,1.32230868206213,2.066472053527832,3.6893794536590576
14,2020-09-12 11:27:50.587673,1.32230868206213,2.066472053527832,3.6893794536590576
15,2020-09-12 11:27:51.359173,1.32230868206213,2.066472053527832,3.6893794536590576
16,2020-09-12 11:27:52.161797,1.29346112876721,2.079794406890869,3.69089674949646
17,2020-09-12 11:27:52.916048,1.29346112876721,2.079794406890869,3.69089674949646
18,2020-09-12 11:27:53.709095,1.29346112876721,2.079794406890869,3.69089674949646
19,2020-09-12 11:27:54.475093,1.26462297898765,2.093104600906372,3.69240140914917
20,2020-09-12 11:27:55.238096,1.26462297898765,2.093104600906372,3.69240140914917
21,2020-09-12 11:27:56.076784,1.26462297898765,2.093104600906372,3.6938929557800293
22,2020-09-12 11:27:56.812175,1.23579423145738,2.1064021587371826,3.6938929557800293
23,2020-09-12 11:27:57.455505,1.23579423145738,2.1064021587371826,3.6938929557800293
24,2020-09-12 11:27:58.216460,1.23579423145738,2.1064021587371826,3.6938929557800293
25,2020-09-12 11:27:58.943138,1.20697488490993,2.119687557220459,3.6953721046447754
26,2020-09-12 11:27:59.648479,1.20697488490993,2.119687557220459,3.6953721046447754
27,2020-09-12 11:28:00.385243,1.20697488490993,2.119687557220459,3.6953721046447754
28,2020-09-12 11:28:01.211950,1.17816493807844,2.132960557937622,3.696838140487671
29,2020-09-12 11:28:02.023107,1.17816493807844,2.132960557937622,3.696838140487671
30,2020-09-12 11:28:02.885984,1.17816493807844,2.132960557937622,3.696838140487671
31,2020-09-12 11:28:03.865190,1.14936438969563,2.146221399307251,3.698291540145874
32,2020-09-12 11:28:04.973059,1.14936438969563,2.146221399307251,3.698291540145874
33,2020-09-12 11:28:05.870143,1.14936438969563,2.146221399307251,3.698291540145874
34,2020-09-12 11:28:06.731952,1.12057323849382,2.1594696044921875,3.6997320652008057
35,2020-09-12 11:28:07.563089,1.12057323849382,2.1594696044921875,3.6997320652008057
36,2020-09-12 11:28:08.546583,1.12057323849382,2.1594696044921875,3.6997320652008057
37,2020-09-12 11:28:09.520336,1.09179148320491,2.17270565032959,3.701159954071045
38,2020-09-12 11:28:10.344489,1.09179148320491,2.17270565032959,3.701159954071045
39,2020-09-12 11:28:11.188165,1.09179148320491,2.17270565032959,3.701159954071045
40,2020-09-12 11:28:12.014924,1.06301912256045,2.185929298400879,3.7025749683380127
41,2020-09-12 11:28:12.772357,1.06301912256045,2.185929298400879,3.7025749683380127
42,2020-09-12 11:28:13.454029,1.06301912256045,2.185929298400879,3.7025749683380127
43,2020-09-12 11:28:14.284764,1.06301912256045,2.185929298400879,3.7025749683380127
44,2020-09-12 11:28:15.081067,1.03425615529153,2.199140787124634,3.703977346420288
45,2020-09-12 11:28:15.892121,1.03425615529153,2.199140787124634,3.703977346420288
46,2020-09-12 11:28:16.623165,1.03425615529153,2.199140787124634,3.703977346420288
47,2020-09-12 11:28:17.541624,1.00550258012889,2.2123396396636963,3.705366849899292
48,2020-09-12 11:28:18.356509,1.00550258012889,2.2123396396636963,3.705366849899292
49,2020-09-12 11:28:19.223278,1.00550258012889,2.2123396396636963,3.705366849899292
50,2020-09-12 11:28:19.989978,0.976758395802833,2.2255263328552246,3.7067437171936035
51,2020-09-12 11:28:20.854904,0.976758395802833,2.2255263328552246,3.7067437171936035
52,2020-09-12 11:28:21.692118,0.976758395802833,2.2255263328552246,3.7067437171936035
53,2020-09-12 11:28:22.558789,0.976758395802833,2.2255263328552246,3.7081077098846436
54,2020-09-12 11:28:23.355347,0.948023601043303,2.2387006282806396,3.7081077098846436
55,2020-09-12 11:28:24.132603,0.948023601043303,2.2387006282806396,3.7081077098846436
56,2020-09-12 11:28:24.918554,0.948023601043303,2.2387006282806396,3.7081077098846436
57,2020-09-12 11:28:25.907942,0.919298194579838,2.2387006282806396,3.709459066390991
58,2020-09-12 11:28:26.798692,0.919298194579838,2.2518625259399414,3.709459066390991
59,2020-09-12 11:28:27.651226,0.919298194579838,2.2518625259399414,3.709459066390991
60,2020-09-12 11:28:28.432067,0.919298194579838,2.2518625259399414,3.709459066390991
61,2020-09-12 11:28:29.216758,0.890582175141574,2.26501202583313,3.7107977867126465
62,2020-09-12 11:28:30.009765,0.890582175141574,2.26501202583313,3.7107977867126465
63,2020-09-12 11:28:30.724975,0.890582175141574,2.26501202583313,3.7107977867126465
64,2020-09-12 11:28:31.518022,0.861875541457266,2.278149366378784,3.7121236324310303
65,2020-09-12 11:28:32.332503,0.861875541457266,2.278149366378784,3.7121236324310303
66,2020-09-12 11:28:33.216749,0.861875541457266,2.278149366378784,3.7121236324310303
