timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
41:45.1,3.643552967,59,39.11476297,28.64475425,36.47362377,29.34990257,36.64569946,36.65113681,2.976824366,2.9727403,0.093137558,0.09315555,1,1,0,0
41:45.7,3.672613771,59,39.14209438,28.67295106,36.49017242,29.37856182,36.66224061,36.66767458,2.976838753,2.972757222,0.093106335,0.093124319,1,1,0,0
41:46.3,3.701601526,59,39.41075592,24.54982272,36.06921399,29.32485646,36.24147324,36.24699324,2.976472051,2.972325904,0.0938994,0.093917613,1,1,0,0
41:46.9,3.706551022,59,39.41542877,24.55464479,36.07206406,29.3297907,36.24432202,36.24984143,2.976474539,2.97232883,0.093894038,0.09391225,1,1,0,0
41:47.4,3.711487975,59,39.42008982,24.55945466,36.07490696,29.33471246,36.24716363,36.25268247,2.97647702,2.972331749,0.093888691,0.0939069,1,1,0,0
41:48.0,3.716412415,59,39.4247391,24.56425238,36.07774273,29.33962178,36.24999811,36.25551636,2.976479496,2.972334661,0.093883356,0.093901564,1,1,0,0
41:48.6,3.721324373,59,41.58902041,28.34986525,37.30230466,29.89264273,37.47400651,37.47927554,2.977541841,2.9735842,0.091569438,0.09158698,1,1,0,0
41:49.1,3.800401823,59,41.65979686,28.42500115,37.34587422,29.96922409,37.5175565,37.52281672,2.977579397,2.973628373,0.091486727,0.091504244,1,1,0,0
41:49.7,3.879285753,59,41.73040558,28.49995609,37.38934913,30.04562175,37.5610119,37.56626333,2.977616854,2.973672431,0.091404168,0.091421662,1,1,0,0
41:50.3,3.957976521,59,41.80084687,28.5747304,37.43272953,30.12183603,37.60437283,37.6096155,2.977654213,2.973716373,0.091321761,0.091339232,1,1,0,0
41:50.9,4.036474486,59,42.05552386,30.09542511,37.66557032,30.35996841,37.83710928,37.84230497,2.977854451,2.973951894,0.090878998,0.090896342,1,1,0,0
41:51.6,4.12667554,59,42.13593996,30.1810702,37.71511648,30.44698547,37.88663328,37.89181899,2.977896997,2.974001937,0.090784682,0.090802,1,1,0,0
41:52.2,4.216655927,59,42.2161661,30.26650918,37.76455678,30.53379411,37.93605147,37.94122722,2.977939431,2.974051848,0.090690534,0.090707824,1,1,0,0
41:52.8,4.306416036,59,42.2962026,30.35174241,37.81389135,30.62039469,37.98536398,37.99052981,2.977981752,2.974101627,0.090596552,0.090613815,1,1,0,0
41:53.3,4.395956258,59,42.50906725,30.61405907,38.05982029,30.79476362,38.23118317,38.23629958,2.978192395,2.974349388,0.090127536,0.090144667,1,1,0,0
41:53.9,4.491249355,59,42.5938383,30.70439938,38.11203011,30.88653034,38.28336973,38.28847566,2.978237045,2.974401904,0.090027854,0.090044956,1,1,0,0
41:54.5,4.586309228,59,42.67840924,30.79452221,38.16412912,30.97807726,38.33544553,38.34054102,2.978281575,2.974454281,0.089928343,0.089945417,1,1,0,0
