timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
2020-03-17 12:59:58.393812,1.5334630219610261,59.0,35.77228168984925,26.150334143762898,22.928650899725824,26.902089730573643,23.093807786338715,23.102191229330558,2.990103018650913,2.9838061188441216,0.11766861448379526,0.0,1,0
2020-03-17 12:59:58.423734,1.4817164902052582,59.0,35.721808390090956,26.09980867235469,22.886348807915866,26.851115807958685,23.05151165921012,23.05990479897443,2.9900915711938083,2.983787388078504,0.11774208745037301,0.0,1,0
2020-03-17 12:59:58.454761,1.4300558976934923,59.0,35.67141888585398,26.049365831561737,22.844119454594875,26.800225233223564,23.00928826215059,23.017691084999186,2.9900801398961363,2.983768683753624,0.11781541774354362,0.0,1,0
2020-03-17 12:59:58.484841,1.3784810775446914,59.0,35.291267572562376,22.365976898826283,22.028243427589217,26.39774508915901,22.193527669600186,22.202118154063925,2.9898585972799196,2.983406187291017,0.11922898762897075,0.0,1,0
2020-03-17 12:59:58.514817,1.2956519724393871,59.0,35.211169060745135,22.285868905046208,21.960784979057692,26.316746734165797,22.126078795865894,22.13468484606382,2.9898402212601454,2.9833761197486552,0.11934559616836361,0.0,1,0
2020-03-17 12:59:58.656824,1.2129592610335322,59.0,35.131202214998325,22.205889742360092,21.89344406463465,26.235878382989448,22.058747444173278,22.0673690404886,2.989821868398785,2.983346090099076,0.11946196094792806,0.0,1,0
2020-03-17 12:59:58.687843,1.1304026582081832,59.0,35.05136675846762,22.12603915082702,21.82622040968448,26.155139777776974,21.991533339897757,22.00017046273156,2.989803538674707,2.9833160983077107,0.11957808272184732,0.0,1,0
2020-03-17 12:59:58.717782,1.0479818797265352,59.0,34.80485931755726,18.922288134171055,21.818124215156146,25.94252539392449,21.983438295930682,21.99207728923035,2.9898013305091595,2.9833124852233013,0.11959206532496185,0.0,1,0
2020-03-17 12:59:58.748760,0.9999865472129557,59.0,36.63421944549344,19.898250892873428,34.3585429035453,26.614510297259777,34.531586770006925,34.53746003314927,2.974966215892671,2.9705547295954275,0.09709798800279612,0.09711713631590665,1,1
2020-03-17 12:59:58.781834,0.9968622042124622,59.0,36.631279957764306,19.8963005757112,34.35678833832654,26.611405750817745,34.529833016165256,34.53570664462322,2.974964658682552,2.970552897994004,0.0971012491750652,0.09712039844963162,1,1
