timestamp,T1,T2,T3,T4,T5,T7,PU1,PU2,V2,PU4,PU5,PU6,PU7,PU8,PU10,PU11
2021-02-03 22:00:19.840824,3.0,0.0,3.0,2.5,1.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-02-03 22:00:33.094282,5.572974681854248,0.0,2.3563601970672607,2.969489336013794,1.7417241334915161,2.461028575897217,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:00:46.956612,4.347445011138916,0.0,3.0767719745635986,3.129070281982422,2.3164796829223633,2.588927745819092,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:01:00.816955,3.418255090713501,0.0,3.8734025955200195,3.6110687255859375,3.074573040008545,2.8722312450408936,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:01:14.958059,2.7298970222473145,0.0,4.5646162033081055,3.9882829189300537,3.753871202468872,3.422365188598633,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:01:29.077006,2.178549289703369,0.0,5.192810535430908,4.46738862991333,4.48484992980957,4.0508012771606445,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:01:42.808513,1.8398025035858154,0.0,4.96188497543335,3.2128231525421143,3.7552571296691895,4.493732452392578,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:01:57.218229,1.569498062133789,0.0,4.624891757965088,3.438511848449707,3.0311617851257324,3.7366528511047363,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:02:11.415717,1.4429569244384766,0.0,4.235808372497559,3.854123592376709,2.260910987854004,2.7110040187835693,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:02:25.871516,1.2191519737243652,0.0,3.9088423252105713,4.3611159324646,1.6253777742385864,3.296093702316284,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:02:41.335876,1.000374674797058,0.0,3.611837148666382,3.8371758460998535,1.923099160194397,3.8195223808288574,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:02:56.037098,1.0462602376937866,0.0,3.348039150238037,3.192089557647705,2.4425370693206787,4.369879245758057,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:03:12.418116,1.0443905591964722,0.0,3.115234851837158,3.7918949127197266,3.0081119537353516,4.5905914306640625,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:03:27.165399,1.1586068868637085,0.0,3.244166612625122,4.466300010681152,3.5839931964874268,3.5038392543792725,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:03:42.637513,1.2858456373214722,0.0,3.8100948333740234,3.3933889865875244,4.114555835723877,2.577970266342163,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:03:58.486891,1.3540321588516235,0.0,4.242198467254639,3.2407097816467285,4.414305210113525,3.1706037521362305,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:04:15.324797,1.4606024026870728,0.0,4.679986000061035,3.807112455368042,4.08811092376709,3.8823184967041016,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:04:30.111672,1.6296292543411255,0.0,5.176904201507568,4.499247074127197,3.823429584503174,4.700631141662598,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:04:44.992609,1.8162225484848022,0.0,5.180327415466309,3.818051338195801,3.5447025299072266,4.1042399406433105,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:04:59.069272,2.124896764755249,0.0,5.031982898712158,3.23684024810791,3.2094764709472656,3.450791358947754,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:05:13.208591,2.452244281768799,0.0,4.88206672668457,3.3420803546905518,2.8619163036346436,2.5825188159942627,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:05:27.850088,2.8800227642059326,0.0,4.713955879211426,3.7872254848480225,2.511286497116089,2.9222934246063232,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:05:42.766092,3.167856216430664,0.0,4.51101016998291,4.083049297332764,1.9944063425064087,3.355466842651367,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:05:56.540019,3.4368538856506348,0.0,4.275387287139893,4.204371929168701,1.512556791305542,3.7072501182556152,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-03 22:06:10.328498,3.6100945472717285,0.0,4.002213478088379,4.2401556968688965,1.7659552097320557,4.000460147857666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
