timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
28:36.6,3.552146387,59,38.83089633,27.34180854,36.25574328,29.19287397,36.42791778,36.43339961,2.976634728,2.972517246,0.093548284,0.093566395,1,1,0,0
28:38.4,3.565595203,59,38.84366602,27.35491499,36.26346926,29.20622571,36.43564025,36.4411205,2.97664146,2.972525164,0.093533731,0.093551838,1,1,0,0
28:40.2,3.579009969,59,39.05406571,28.58213272,36.43687715,29.28625429,36.60896949,36.61441433,2.976792412,2.972702715,0.093206874,0.093224886,1,1,0,0
28:42.1,3.608232951,59,39.0815468,28.61048538,36.45351383,29.31507177,36.62559863,36.63104008,2.97680688,2.972719733,0.093175493,0.093193497,1,1,0,0
28:43.8,3.637382513,59,39.10896013,28.63876748,36.47011066,29.34381762,36.64218793,36.647626,2.976821312,2.972736707,0.093144185,0.093162179,1,1,0,0
28:45.6,3.666458822,59,39.13630585,28.6669792,36.48666772,29.372492,36.65873749,36.66417218,2.976835706,2.972753638,0.093112947,0.093130933,1,1,0,0
28:47.3,3.695462046,59,39.40496007,24.54384163,36.06567935,29.31873625,36.23794021,36.24346094,2.976468965,2.972322274,0.093906048,0.093924263,1,1,0,0
28:49.0,3.700427097,59,39.40964755,24.54867881,36.06853829,29.32368595,36.24079786,36.246318,2.97647146,2.972325209,0.09390067,0.093918883,1,1,0,0
28:50.9,3.705379565,59,39.41432319,24.55350377,36.07139006,29.32862314,36.24364833,36.24916788,2.97647395,2.972328137,0.093895305,0.093913517,1,1,0,0
28:52.6,3.710319481,59,39.41898703,24.55831652,36.07423466,29.33354785,36.24649163,36.2520106,2.976476433,2.972331058,0.093889954,0.093908165,1,1,0,0
28:54.3,3.715246878,59,41.58358117,28.34409084,37.29895673,29.88675726,37.47066008,37.47592979,2.977538955,2.973580805,0.091575793,0.091593336,1,1,0,0
28:56.1,3.794339195,59,41.6543705,28.41924064,37.34253356,29.96335273,37.51421734,37.51947823,2.977576518,2.973624987,0.091493069,0.091510589,1,1,0,0
28:57.8,3.873237964,59,41.72499208,28.49420945,37.38601573,30.03976447,37.55767999,37.56293209,2.977613983,2.973669053,0.091410498,0.091427994,1,1,0,0
28:59.6,3.951943545,59,41.79544621,28.56899762,37.42940337,30.11599281,37.60104816,37.6062915,2.977651349,2.973713004,0.091328081,0.091345553,1,1,0,0
29:01.3,4.030456294,59,42.0501588,30.08971103,37.66226525,30.35416284,37.83380569,37.83900205,2.977851612,2.973948555,0.090885288,0.090902634,1,1,0,0
29:03.0,4.120672065,59,42.13058756,30.17536987,37.71181847,30.44119379,37.88333674,37.88852311,2.977894165,2.973998607,0.090790961,0.09080828,1,1,0,0
29:04.8,4.210667142,59,42.21082635,30.26082258,37.76126582,30.52801631,37.93276197,37.93793839,2.977936607,2.974048526,0.090696802,0.090714094,1,1,0,0
29:06.5,4.300441917,59,42.29087548,30.3460695,37.81060742,30.61463075,37.98208153,37.98724801,2.977978935,2.974098314,0.090602808,0.090620074,1,1,0,0
