timestamp,TANK_LEVEL
2020-08-17 23:41:04.221960,2.959572
2020-08-17 23:41:04.427949,2.959572
2020-08-17 23:41:04.708165,2.959572
2020-08-17 23:41:04.950659,2.919246
2020-08-17 23:41:05.234495,2.919246
2020-08-17 23:41:05.479671,2.879021
2020-08-17 23:41:05.752293,2.879021
2020-08-17 23:41:06.027123,2.838897
2020-08-17 23:41:06.370778,2.838897
2020-08-17 23:41:06.725158,2.806402
2020-08-17 23:41:07.011714,2.806402
2020-08-17 23:41:07.266019,2.773989
2020-08-17 23:41:07.560507,2.773989
2020-08-17 23:41:07.789819,2.741657
2020-08-17 23:41:08.137074,2.741657
2020-08-17 23:41:08.472623,2.709407
2020-08-17 23:41:08.695701,2.709407
2020-08-17 23:41:08.988390,2.682608
2020-08-17 23:41:09.257069,2.682608
2020-08-17 23:41:09.552677,2.682608
2020-08-17 23:41:09.803849,2.655877
2020-08-17 23:41:10.245165,2.629213
2020-08-17 23:41:10.502740,2.629213
2020-08-17 23:41:10.727778,2.629213
2020-08-17 23:41:11.036960,2.602615
2020-08-17 23:41:11.315660,2.602615
2020-08-17 23:41:11.541241,2.626202
2020-08-17 23:41:11.761090,2.626202
2020-08-17 23:41:12.064861,2.649729
2020-08-17 23:41:12.361404,2.649729
2020-08-17 23:41:12.669317,2.673197
2020-08-17 23:41:12.932376,2.673197
2020-08-17 23:41:13.287566,2.696607
2020-08-17 23:41:13.513957,2.696607
2020-08-17 23:41:13.780513,2.73983
2020-08-17 23:41:14.086369,2.73983
2020-08-17 23:41:14.345349,2.782945
2020-08-17 23:41:14.621924,2.782945
2020-08-17 23:41:14.924035,2.782945
2020-08-17 23:41:15.225727,2.825954
2020-08-17 23:41:15.555064,2.868856
2020-08-17 23:41:15.770902,2.868856
2020-08-17 23:41:15.968203,2.868856
2020-08-17 23:41:16.156369,2.922461
2020-08-17 23:41:16.458070,2.922461
2020-08-17 23:41:16.769399,2.975933
2020-08-17 23:41:17.010265,2.975933
2020-08-17 23:41:17.227253,2.975933
2020-08-17 23:41:17.488973,3.029272
2020-08-17 23:41:17.753810,3.029272
2020-08-17 23:41:18.055223,3.082479
2020-08-17 23:41:18.265566,3.082479
2020-08-17 23:41:18.530080,3.111291
2020-08-17 23:41:18.775558,3.111291
2020-08-17 23:41:19.074364,3.111291
2020-08-17 23:41:19.368834,3.140031
2020-08-17 23:41:19.649846,3.140031
2020-08-17 23:41:19.882404,3.168699
2020-08-17 23:41:20.147366,3.168699
2020-08-17 23:41:20.432142,3.197295
2020-08-17 23:41:20.661046,3.197295
2020-08-17 23:41:20.981009,3.197295
2020-08-17 23:41:21.215259,3.237961
