iteration,timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
1,2020-04-13 15:54:01.276906,2.8736332438861893,59.0,35.94907941737716,19.9014002938734,22.882486745721465,27.186863849716907,23.047652215559452,23.047652215559452,2.9900865456667987,2.9900865456667987,0.0,0.1177743303463087,0,1,0,0
2,2020-04-13 15:54:02.025707,2.7476167472636917,59.0,37.55668278796966,21.586690071365815,35.05527224998892,28.21305653631517,35.22799499137584,35.233723670571905,2.975582525102972,2.971279636898352,0.09579987114951055,0.09581863802538437,1,1,0,0
3,2020-04-13 15:54:02.758496,2.7078216227538263,59.0,37.51901372670466,21.548527104234104,35.032470426269526,28.173977278300534,35.20520364322219,35.21093703896028,2.975562420203879,2.9712559893687853,0.09584245384189936,0.09586123318986713,1,1,0,0
4,2020-04-13 15:54:03.514627,2.6681261283659694,59.0,37.49139355816595,22.14721782132917,35.27151740485118,28.184514317776596,35.44414091388954,35.44982491447877,2.9757729736532994,2.971503643889605,0.09539569319393841,0.09541434182637672,1,1,0,0
5,2020-04-13 15:54:04.242520,2.6360601366964005,59.0,37.460911455922826,22.116356291203637,35.25312978283387,28.152929327340097,35.425761721663264,35.43144951770245,2.975756795043452,2.971484614488425,0.09543008480521283,0.09544874348938134,1,1,0,0
6,2020-04-13 15:54:05.152881,2.6040746105675368,59.0,37.430505574978554,22.085571063612697,35.23478955246168,28.121422475304065,35.4074299008514,35.41312148323165,2.9757406552606795,2.971465630756093,0.09546438336026132,0.09548305207074832,1,1,0,0
7,2020-04-13 15:54:05.844259,2.5721693322592074,59.0,37.4001757100372,22.054861937817428,35.21649657850877,28.08999355593648,35.38914531627813,35.39484067591306,2.9757245542090445,2.9714466925797467,0.09549858914882275,0.09551726786028646,1,1,0,0
8,2020-04-13 15:54:06.551512,2.5403440847291137,59.0,37.43276238115651,22.310404921252918,35.30181115197907,28.088194761163344,35.47442077614902,35.48009852518037,2.9757996217477256,2.9715349875767174,0.09533902307640169,0.09535765514962295,1,1,0,0
9,2020-04-13 15:54:07.250823,2.513970153223653,59.0,37.407660534702416,22.284958120090657,35.286682842085455,28.062155949373654,35.459299399671295,35.46498027042121,2.9757863150086337,2.971519336091056,0.09536732491428807,0.09538596525680172,1,1,0,0
10,2020-04-13 15:54:07.954923,2.4876624391038007,59.0,37.38262151018782,22.259574423370374,35.2715933467897,28.036181744709843,35.444216821015644,35.44990080593084,2.97577304046591,2.9715037224751057,0.09539555114540503,0.09541419973633014,1,1,0,0
11,2020-04-13 15:54:08.702672,2.461420765474955,59.0,37.35764514052933,22.234253666402147,35.256542557803186,28.010271978425386,35.42917293193503,35.43486002348092,2.9757597980397463,2.9714881466349823,0.09542370199686062,0.09544235881537276,1,1,0,0
12,2020-04-13 15:54:09.429255,2.435244955973843,59.0,37.68323973063356,27.593711625500283,35.75741500120404,28.115857767259804,35.92981629666153,35.935400247194934,2.976199450019145,2.972005268616364,0.09448527008670396,0.09450365328053602,1,1,0,0
13,2020-04-13 15:54:10.126927,2.4592507989317482,59.0,37.705979728518685,27.617071381801956,35.77110505901612,28.139582777878253,35.94350010893422,35.94908124745693,2.9762114365719086,2.9720193672919066,0.09445957374501576,0.09447794946524463,1,1,0,0
14,2020-04-13 15:54:10.845992,2.483196520584684,59.0,37.72866369489425,27.640373119562916,35.784762159027736,28.163248914056233,35.95715097927891,35.96272931293733,2.976223392661879,2.9720334301369533,0.09443393677334458,0.0944523050382405,1,1,0,0
15,2020-04-13 15:54:11.553966,2.507082259840857,59.0,37.751291755226035,27.663616970830624,35.798386371369446,28.186856309525062,35.97076897778838,35.97634451371185,2.9762353183616597,2.9720474572369113,0.09440835905688821,0.09442671988468124,1,1,0,0
16,2020-04-13 15:54:12.278793,2.530908155339887,59.0,38.187536516484556,27.87805910251452,36.17192760124385,28.33420619509659,36.3441401650547,36.349639140433325,2.976561667212046,2.9724313113014205,0.09370611331777798,0.09372427034720003,1,1,0,0
17,2020-04-13 15:54:12.993039,2.574541598327812,59.0,38.2282878147506,27.92019112594327,36.196460693031355,28.376999799130935,36.368662110931695,36.374156067936255,2.9765830586442803,2.9724564720731337,0.09365992607826439,0.09367806973012935,1,1,0,0
18,2020-04-13 15:54:13.695169,2.6180669778617016,59.0,38.26894075689043,27.962220083091687,36.22093706877777,28.419688902569654,36.39312736924248,36.398616320693264,2.9766043954269463,2.9724815685658754,0.09361383749370569,0.0936319677998425,1,1,0,0
19,2020-04-13 15:54:14.415048,2.6614845247665926,59.0,38.30949554278497,28.004146189363958,36.24535683260429,28.46227372288609,36.41753604404329,36.42302000273139,2.976625677684659,2.972506600926195,0.09356784741755927,0.09358596440973437,1,1,0,0
20,2020-04-13 15:54:15.170795,2.7047944695246287,59.0,38.26720421249145,30.01459365858957,36.217084777794824,28.596933072763115,36.389276827832546,36.394766567017356,2.9766010376149126,2.972477619080749,0.09362109182797973,0.09363922423451594,1,1,0,0
21,2020-04-13 15:54:15.854729,2.7588069648669915,59.0,38.317659740366025,30.06699740466862,36.247502472758995,28.64969623697295,36.41968070999059,36.42516423004804,2.9766275474010584,2.9725088001014655,0.09356380611756628,0.09358192193995438,1,1,0,0
22,2020-04-13 15:54:16.625070,2.812685429871749,59.0,38.3679939585318,30.119272914174964,36.2778508827615,28.702330580763025,36.45001534281566,36.455492659786884,2.9766539888077688,2.9725399006941657,0.09350663838410753,0.09352473766151177,1,1,0,0
23,2020-04-13 15:54:17.346708,2.866430140573314,59.0,38.41820710168217,30.171420445864335,36.30813012512678,28.754836361601726,36.48028084355266,36.485751973442945,2.9766803619877393,2.9725709210384323,0.09344958847903903,0.0934676712505513,1,1,0,0
24,2020-04-13 15:54:18.082392,2.92004137265846,59.0,38.24840165373894,28.565723977071876,36.052184094623826,28.627268155710418,36.224451099437246,36.22997458652044,2.9764571830574837,2.9723084162166415,0.09393143176059293,0.09394965409747935,1,1,0,0
25,2020-04-13 15:54:18.795357,2.9492611811251805,59.0,38.27598111716608,28.594129686692234,36.06882673977421,28.656083474233093,36.24108617419596,36.24660625276039,2.9764717122899285,2.9723255056137887,0.09390012727777729,0.09391834053656681,1,1,0,0
26,2020-04-13 15:54:19.491277,2.97840774704315,59.0,38.30349276015727,28.622464871681935,36.08542961529672,28.68482733084779,36.257681498660276,36.263198177410544,2.976486204417192,2.972342551367646,0.0938688938801728,0.09388709808297262,1,1,0,0
27,2020-04-13 15:54:20.236947,3.007481236730925,59.0,38.330936731142884,28.650729689457343,36.10199280282133,28.713499884654205,36.274237154414465,36.279750442034626,2.9765006595269483,2.9723595535813487,0.09383773143878187,0.0938559266076518,1,1,0,0
28,2020-04-13 15:54:20.947735,3.036481816205253,59.0,38.78080976869981,28.824664769982853,36.16742221993549,28.820306740902616,36.339636830932974,36.345136728044125,2.976557738214531,2.9724266899835072,0.09371459449143302,0.09373275397767572,1,1,0,0
29,2020-04-13 15:54:21.682553,3.0775477144900663,59.0,38.819104326018575,28.864401199215557,36.19063344929492,28.86061809711004,36.36283751439122,36.36833266327865,2.9765779780981347,2.972450496294563,0.09367089747993484,0.09368904430923346,1,1,0,0
30,2020-04-13 15:54:22.402760,3.118511375661811,59.0,38.857305822675556,28.904039867261424,36.21379055876439,28.90083044758412,36.3859841049719,36.391474517797505,2.9765981661389347,2.972474241627957,0.09362729508525727,0.09364542928793078,1,1,0,0
31,2020-04-13 15:54:23.152909,3.159373021097167,59.0,38.895414449990184,28.94358098764406,36.236893649486206,28.94094400141075,36.4090767037554,36.414562392653195,2.976618302455776,2.9724979261234594,0.09358378716199607,0.09360190876830306,1,1,0,0
32,2020-04-13 15:54:24.192706,3.2001328718325937,59.0,38.89483575175646,30.908591211233606,36.10999338608076,29.139248176298217,36.28223410001529,36.287745749803534,2.976507640987002,2.972367765229585,0.09382267759296686,0.09384086839828874,1,1,0,0
33,2020-04-13 15:54:24.909189,3.2589950796223803,59.0,38.94960060132642,30.965766514624853,36.143297519207565,29.19663965314347,36.31552309371345,36.32102792707293,2.976536696851568,2.9724019409663427,0.09376000346263358,0.09377817610478943,1,1,0,0
34,2020-04-13 15:54:25.597513,3.317710649863926,59.0,39.00423351685028,31.022802031755653,36.17652618263756,29.253890591275486,36.34873665700725,36.35423469162855,2.976565677305153,2.9724360280046085,0.0936974564161686,0.0937156109379786,1,1,0,0
35,2020-04-13 15:54:26.273479,3.376279879900082,59.0,39.05873474848188,31.079698036999325,36.20967949904235,29.311001266789624,36.38187491248151,36.38736616601615,2.9765945825143163,2.972470026540293,0.09363503630724143,0.09365317275144891,1,1,0,0
36,2020-04-13 15:54:27.012481,3.4347030667313305,59.0,38.70147150580647,29.53583886101675,35.66417918702139,29.07428423069083,35.83662303989841,35.84222615161136,2.9761177730449475,2.9719091995334423,0.09466020798435075,0.0946786420843952,1,1,0,0
37,2020-04-13 15:54:27.728976,3.447744979439861,59.0,38.713860631230304,29.54862663537684,35.67173514015471,29.087234040607775,35.84417554267374,35.84977710088738,2.9761243950349012,2.9719169883686334,0.09464603509570084,0.09466446506975768,1,1,0,0
38,2020-04-13 15:54:28.497046,3.4607537320710406,59.0,38.72621855418083,29.561382065852435,35.67927230948379,29.100151113573936,35.851709270476704,35.857309279167495,2.9761310000745027,2.9719247572666987,0.09463189668381303,0.09465032254222377,1,1,0,0
39,2020-04-13 15:54:29.244738,3.4737294052899443,59.0,38.73854534919117,29.574105230373426,35.68679073866478,29.113035528380387,35.85922426694171,35.86482273007631,2.9761375882055603,2.9719325062768362,0.09461779267224532,0.09463621442532708,1,1,0,0
40,2020-04-13 15:54:29.930835,3.486672079582789,59.0,38.717299664608944,25.674979627628154,35.52217812540401,29.07865038401051,35.69468686924813,35.70031919765499,2.9759932331168457,2.9717627147231838,0.09492642192239964,0.09494493357899436,1,1,0,0
41,2020-04-13 15:54:30.682389,3.470845371893205,59.0,38.70229253659876,25.65960946406303,35.51302355968129,29.062955128805662,35.6855364900247,35.69117070337258,2.975985198310873,2.9717532641236204,0.09494357511089517,0.0949620917684533,1,1,0,0
42,2020-04-13 15:54:31.395815,3.455058797248725,59.0,38.687323353538474,25.64427796758239,35.503892504034596,29.047299377311766,35.676409610498325,35.68204570411409,2.9759771834244617,2.971743836953628,0.09496068314349443,0.09497920478929639,1,1,0,0
43,2020-04-13 15:54:32.160372,3.4393122499993325,59.0,38.67239201600256,25.628985037904165,35.494784894956396,29.03168302698743,35.66730616718752,35.67294413640985,2.9759691884074826,2.9717344331542535,0.0949777461480329,0.09499627276939286,1,1,0,0
44,2020-04-13 15:54:32.884998,3.4236056247940923,59.0,40.25603571247851,22.010383519388135,36.41416704749902,29.145627549234696,36.58626967589248,36.59171915354702,2.9767726572410353,2.9726794794535465,0.09324970324002337,0.09326772821934969,1,1,0,0
45,2020-04-13 15:54:33.606968,3.455404987753454,59.0,40.28521679288417,22.040916310984407,36.432042048963254,29.1769587751644,36.604136575673536,36.609582405595404,2.9767882061365896,2.972697768189356,0.09321599281772297,0.09323400805649981,1,1,0,0
46,2020-04-13 15:54:34.358096,3.487125479070926,59.0,40.314326724391265,22.071374142900403,36.449874892201606,29.20821316056476,36.62196133777971,36.627403529221695,2.9768037155902434,2.972716010533425,0.09318235755509105,0.0932003630767733,1,1,0,0
47,2020-04-13 15:54:35.069738,3.5187672745982184,59.0,40.34336566049636,22.101757179242163,36.467665661660675,29.23939087322494,36.63974404660955,36.64518260880284,2.9768191856941897,2.972734206594197,0.09314879732093068,0.09316679314892412,1,1,0,0
