timestamp,T1,T2,T3,T4,T5,T7,PU1,PU2,V2,PU4,PU5,PU6,PU7,PU8,PU10,PU11
2021-01-20 11:44:41.775825,3.0,0.0,3.0,2.5,1.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-01-20 11:44:45.781390,5.644144058227539,0.0,2.0737051963806152,3.687938928604126,1.5367863178253174,3.6454179286956787,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-01-20 11:44:50.191644,5.710458755493164,0.0,1.9652069807052612,3.713249921798706,1.640624761581421,3.094104290008545,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-01-20 11:44:54.091044,5.6967010498046875,0.0,2.097930431365967,3.723682165145874,1.7421717643737793,2.5464231967926025,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-01-20 11:44:57.924028,5.68300724029541,0.0,2.196662425994873,3.7333974838256836,1.843436598777771,1.8216317892074585,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:45:01.847787,5.651895046234131,0.0,2.3027963638305664,3.7367539405822754,1.995007872581482,1.8586070537567139,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:45:05.740297,5.58383846282959,0.0,2.415693998336792,3.741722822189331,2.1069095134735107,1.8876839876174927,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:45:09.745301,5.446259498596191,0.0,2.5748062133789062,3.761727809906006,2.21553635597229,1.9127531051635742,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:45:14.083310,5.309728145599365,0.0,2.6542177200317383,3.7767605781555176,2.323673725128174,1.9377626180648804,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:45:18.337712,5.178919792175293,0.0,2.816169023513794,3.828686475753784,2.4460318088531494,1.924454927444458,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:45:22.329385,5.051481246948242,0.0,2.93823504447937,3.8805267810821533,2.6083734035491943,1.9148530960083008,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:45:26.374933,4.883152008056641,0.0,3.0600831508636475,3.94950795173645,2.7295291423797607,1.905571460723877,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:45:30.929271,4.758088111877441,0.0,3.181710958480835,4.001359939575195,2.851503372192383,1.9599683284759521,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:45:35.173878,4.639418601989746,0.0,3.3462743759155273,4.053570747375488,3.01690411567688,2.0500500202178955,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:45:39.250191,4.482758522033691,0.0,3.4694392681121826,4.105692386627197,3.140373468399048,2.1394996643066406,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:45:43.500244,4.366429328918457,0.0,3.592381238937378,4.175044059753418,3.2633461952209473,2.228322744369507,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:45:47.603492,4.248276710510254,0.0,3.7574410438537598,4.245027542114258,3.393493175506592,2.3513402938842773,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:45:51.746139,4.12549352645874,0.0,3.8820736408233643,4.323866844177246,3.526944637298584,2.4442105293273926,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:45:55.897302,4.003713607788086,0.0,4.006461143493652,4.402499675750732,3.659860134124756,2.536409378051758,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:46:00.268538,3.8829312324523926,0.0,4.1306023597717285,4.480923652648926,3.8362491130828857,2.6279430389404297,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:46:04.379309,3.7288951873779297,0.0,4.25736141204834,4.610607624053955,3.9724340438842773,2.731494188308716,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:46:08.511661,3.6251962184906006,0.0,4.388266086578369,4.309877395629883,4.109089374542236,2.7836313247680664,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:46:12.822592,3.526031732559204,0.0,4.56453275680542,4.0091471672058105,4.24526309967041,2.8614635467529297,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:46:17.006665,3.4281563758850098,0.0,4.696563720703125,3.7084171772003174,4.380956649780273,2.9388511180877686,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20 11:46:21.119769,3.332152843475342,0.0,4.809556484222412,3.449733257293701,4.500051498413086,3.0207505226135254,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2021-01-20 11:46:25.326564,3.2748875617980957,0.0,4.902431488037109,3.2375121116638184,4.500051498413086,3.083981990814209,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2021-01-20 11:46:29.527699,3.2060728073120117,0.0,5.026325702667236,2.9549691677093506,4.354343891143799,3.190751075744629,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
