timestamp,T1,T2,T3,T4,T5,T7
2020-09-09 12:14:38.347611,3.0,0.0,3.0,2.5,1.0,2.5
2020-09-09 12:14:40.378594,3.0,0.0,3.0,2.5,1.0,2.5
2020-09-09 12:14:42.442141,3.0,0.0,2.095404863357544,3.6835386753082275,1.4808101654052734,3.9424126148223877
2020-09-09 12:14:44.493486,5.630861282348633,0.0,2.0809383392333984,3.6864633560180664,1.4948053359985352,3.8698678016662598
2020-09-09 12:14:46.528880,5.639713764190674,0.0,2.066472053527832,3.6893794536590576,1.5087984800338745,3.797398090362549
2020-09-09 12:14:48.623790,5.648563861846924,0.0,2.066472053527832,3.69089674949646,1.5223753452301025,3.725003242492676
2020-09-09 12:14:50.666205,5.6467390060424805,0.0,2.079794406890869,3.69089674949646,1.5359470844268799,3.6526832580566406
2020-09-09 12:14:52.663984,5.6449151039123535,0.0,2.093104600906372,3.69240140914917,1.5359470844268799,3.5804381370544434
2020-09-09 12:14:54.604491,5.643092632293701,0.0,2.1064021587371826,3.6938929557800293,1.549513816833496,3.5804381370544434
2020-09-09 12:14:56.614330,5.641271114349365,0.0,2.119687557220459,3.6953721046447754,1.5630754232406616,3.508267641067505
2020-09-09 12:14:58.852800,5.641271114349365,0.0,2.132960557937622,3.696838140487671,1.5766321420669556,3.4361720085144043
2020-09-09 12:15:01.022144,5.639451026916504,0.0,2.146221399307251,3.698291540145874,1.5901838541030884,3.3641507625579834
2020-09-09 12:15:03.295458,5.637631893157959,0.0,2.146221399307251,3.698291540145874,1.6037304401397705,3.292203903198242
2020-09-09 12:15:05.457539,5.6358137130737305,0.0,2.1594696044921875,3.6997320652008057,1.6037304401397705,3.2203311920166016
2020-09-09 12:15:07.743023,5.633996963500977,0.0,2.17270565032959,3.701159954071045,1.617272138595581,3.1485321521759033
2020-09-09 12:15:10.033602,5.632181167602539,0.0,2.185929298400879,3.7025749683380127,1.6443402767181396,3.0768065452575684
2020-09-09 12:15:12.263519,5.630366325378418,0.0,2.199140787124634,3.703977346420288,1.6578668355941772,3.0051543712615967
2020-09-09 12:15:14.649285,5.6285529136657715,0.0,2.2123396396636963,3.705366849899292,1.6578668355941772,2.93357515335083
2020-09-09 12:15:16.872964,5.626740455627441,0.0,2.2255263328552246,3.7067437171936035,1.6713883876800537,2.93357515335083
2020-09-09 12:15:18.939438,5.624929428100586,0.0,2.2387006282806396,3.7081077098846436,1.684904932975769,2.8620686531066895
2020-09-09 12:15:20.958487,5.624929428100586,0.0,2.2518625259399414,3.709459066390991,1.6984164714813232,2.790635108947754
2020-09-09 12:15:23.199329,5.623118877410889,0.0,2.26501202583313,3.7107977867126465,1.7119230031967163,2.719273567199707
2020-09-09 12:15:25.417563,5.621310234069824,0.0,2.26501202583313,3.7107977867126465,1.7254246473312378,2.647984504699707
2020-09-09 12:15:27.647534,5.619502067565918,0.0,2.278149366378784,3.7121236324310303,1.7389211654663086,2.5767674446105957
2020-09-09 12:15:29.790713,5.617695331573486,0.0,2.291274070739746,3.7134368419647217,1.7389211654663086,2.505622386932373
2020-09-09 12:15:31.940864,5.615890026092529,0.0,2.304386615753174,3.7147371768951416,1.7524126768112183,2.505622386932373
2020-09-09 12:15:34.180373,5.6140851974487305,0.0,2.3174867630004883,3.716024875640869,1.7658991813659668,2.4345486164093018
2020-09-09 12:15:36.248421,5.6140851974487305,0.0,2.3305745124816895,3.7172999382019043,1.7793806791305542,2.36354660987854
2020-09-09 12:15:38.379637,5.612281799316406,0.0,2.3305745124816895,3.718562126159668,1.7928571701049805,2.2926158905029297
2020-09-09 12:15:40.501293,5.610479831695557,0.0,2.3436501026153564,3.718562126159668,1.7928571701049805,2.288177251815796
2020-09-09 12:15:42.590082,5.604151725769043,0.0,2.356713056564331,3.7198119163513184,1.8039500713348389,2.288177251815796
2020-09-09 12:15:44.736453,5.5978264808654785,0.0,2.3697638511657715,3.7210488319396973,1.8150371313095093,2.2837517261505127
2020-09-09 12:15:46.890873,5.5978264808654785,0.0,2.3828022480010986,3.7222728729248047,1.8261185884475708,2.279339075088501
2020-09-09 12:15:49.085522,5.591503143310547,0.0,2.3958282470703125,3.723484516143799,1.8371942043304443,2.274939775466919
2020-09-09 12:15:51.179996,5.5851826667785645,0.0,2.408842086791992,3.7246832847595215,1.848264217376709,2.2705533504486084
2020-09-09 12:15:53.245405,5.578864097595215,0.0,2.4218432903289795,3.725869655609131,1.8593283891677856,2.2661800384521484
2020-09-09 12:15:55.519375,5.572547912597656,0.0,2.4218432903289795,3.725869655609131,1.8750441074371338,2.2718019485473633
2020-09-09 12:15:57.669379,5.568182468414307,0.0,2.436452627182007,3.7259135246276855,1.8750441074371338,2.2718019485473633
2020-09-09 12:15:59.894297,5.563819408416748,0.0,2.451049327850342,3.725945234298706,1.8907532691955566,2.2774229049682617
2020-09-09 12:16:02.150416,5.563819408416748,0.0,2.4656331539154053,3.7259650230407715,1.9064558744430542,2.2830429077148438
2020-09-09 12:16:04.302645,5.559458255767822,0.0,2.4656331539154053,3.725972890853882,1.922152042388916,2.2886617183685303
2020-09-09 12:16:06.600482,5.5550994873046875,0.0,2.4802043437957764,3.725972890853882,1.9367369413375854,2.292698383331299
2020-09-09 12:16:08.747751,5.536780834197998,0.0,2.4961302280426025,3.7280075550079346,1.9367369413375854,2.292698383331299
2020-09-09 12:16:10.877496,5.5184807777404785,0.0,2.512052059173584,3.7300429344177246,1.9513131380081177,2.2967324256896973
2020-09-09 12:16:12.916677,5.5184807777404785,0.0,2.527970314025879,3.7320785522460938,1.9658807516098022,2.3007640838623047
