iteration,timestamp,T5,T7
4623,2020-09-14 18:44:40.060381,3.025057315826416,2.3609960079193115
4624,2020-09-14 18:44:40.875962,3.0702624320983887,2.415302038192749
4625,2020-09-14 18:44:41.588656,3.0702624320983887,2.415302038192749
4626,2020-09-14 18:44:42.421298,3.0702624320983887,2.415302038192749
4627,2020-09-14 18:44:43.185674,3.0702624320983887,2.415302038192749
4628,2020-09-14 18:44:43.958010,3.0702624320983887,2.46946120262146
4629,2020-09-14 18:44:44.722061,3.1154210567474365,2.46946120262146
4630,2020-09-14 18:44:45.428824,3.1154210567474365,2.46946120262146
4631,2020-09-14 18:44:46.222080,3.1154210567474365,2.46946120262146
4632,2020-09-14 18:44:47.003312,3.1605331897735596,2.5234742164611816
4633,2020-09-14 18:44:47.771405,3.1605331897735596,2.5234742164611816
4634,2020-09-14 18:44:48.490809,3.1605331897735596,2.5234742164611816
4635,2020-09-14 18:44:49.185176,3.1605331897735596,2.5773415565490723
4636,2020-09-14 18:44:49.989722,3.205599069595337,2.5773415565490723
4637,2020-09-14 18:44:50.736521,3.205599069595337,2.5773415565490723
4638,2020-09-14 18:44:51.473506,3.205599069595337,2.5773415565490723
4639,2020-09-14 18:44:52.201650,3.2506184577941895,2.631063938140869
4640,2020-09-14 18:44:53.040924,3.2506184577941895,2.631063938140869
4641,2020-09-14 18:44:53.817331,3.2506184577941895,2.631063938140869
4642,2020-09-14 18:44:54.516238,3.2506184577941895,2.631063938140869
4643,2020-09-14 18:44:55.202256,3.2955918312072754,2.6846418380737305
4644,2020-09-14 18:44:55.929068,3.2955918312072754,2.6846418380737305
4645,2020-09-14 18:44:56.703062,3.2955918312072754,2.7380762100219727
4646,2020-09-14 18:44:57.467927,3.3405189514160156,2.7380762100219727
4647,2020-09-14 18:44:58.180277,3.3405189514160156,2.7380762100219727
4648,2020-09-14 18:44:59.111209,3.3405189514160156,2.7380762100219727
4649,2020-09-14 18:44:59.895643,3.3405189514160156,2.791367292404175
4650,2020-09-14 18:45:00.650687,3.38539981842041,2.791367292404175
4651,2020-09-14 18:45:01.484672,3.38539981842041,2.791367292404175
4652,2020-09-14 18:45:02.253429,3.38539981842041,2.791367292404175
4653,2020-09-14 18:45:02.911958,3.430234670639038,2.844515800476074
4654,2020-09-14 18:45:03.605864,3.430234670639038,2.844515800476074
4655,2020-09-14 18:45:04.336805,3.430234670639038,2.844515800476074
4656,2020-09-14 18:45:05.128777,3.430234670639038,2.844515800476074
4657,2020-09-14 18:45:05.899776,3.4750237464904785,2.8975226879119873
4658,2020-09-14 18:45:06.656636,3.4750237464904785,2.8975226879119873
4659,2020-09-14 18:45:07.503678,3.4750237464904785,2.8975226879119873
4660,2020-09-14 18:45:08.285510,3.4750237464904785,2.950387954711914
4661,2020-09-14 18:45:08.985163,3.5197668075561523,2.950387954711914
4662,2020-09-14 18:45:09.798284,3.5197668075561523,2.950387954711914
4663,2020-09-14 18:45:10.486786,3.5197668075561523,2.950387954711914
4664,2020-09-14 18:45:11.341903,3.570507526397705,3.002633571624756
4665,2020-09-14 18:45:12.157061,3.570507526397705,3.002633571624756
4666,2020-09-14 18:45:12.872623,3.570507526397705,3.002633571624756
4667,2020-09-14 18:45:13.609838,3.570507526397705,3.002633571624756
4668,2020-09-14 18:45:14.231998,3.621197462081909,3.054741382598877
4669,2020-09-14 18:45:14.985224,3.621197462081909,3.054741382598877
4670,2020-09-14 18:45:15.808714,3.621197462081909,3.054741382598877
4671,2020-09-14 18:45:16.514677,3.621197462081909,3.054741382598877
4672,2020-09-14 18:45:17.206535,3.6718368530273438,3.1067121028900146
4673,2020-09-14 18:45:18.010651,3.6718368530273438,3.1067121028900146
4674,2020-09-14 18:45:18.893139,3.6718368530273438,3.1067121028900146
4675,2020-09-14 18:45:19.678362,3.7224254608154297,3.158545970916748
4676,2020-09-14 18:45:20.460845,3.7224254608154297,3.158545970916748
4677,2020-09-14 18:45:21.228728,3.7224254608154297,3.158545970916748
4678,2020-09-14 18:45:21.925002,3.7224254608154297,3.158545970916748
4679,2020-09-14 18:45:22.699078,3.772712230682373,3.2099063396453857
4680,2020-09-14 18:45:23.405678,3.772712230682373,3.2099063396453857
4681,2020-09-14 18:45:24.287745,3.772712230682373,3.2099063396453857
4682,2020-09-14 18:45:25.114204,3.772712230682373,3.261126756668091
4683,2020-09-14 18:45:25.922961,3.8229448795318604,3.261126756668091
4684,2020-09-14 18:45:26.686948,3.8229448795318604,3.261126756668091
4685,2020-09-14 18:45:27.416027,3.8229448795318604,3.3122081756591797
4686,2020-09-14 18:45:28.185178,3.8731234073638916,3.3122081756591797
4687,2020-09-14 18:45:28.952123,3.8731234073638916,3.3122081756591797
4688,2020-09-14 18:45:29.762427,3.8731234073638916,3.3122081756591797
4689,2020-09-14 18:45:30.662349,3.923248291015625,3.3631510734558105
4690,2020-09-14 18:45:31.450525,3.923248291015625,3.3631510734558105
4691,2020-09-14 18:45:32.238650,3.923248291015625,3.3631510734558105
4692,2020-09-14 18:45:32.952189,3.923248291015625,3.4139559268951416
4693,2020-09-14 18:45:33.726597,3.9733190536499023,3.4139559268951416
4694,2020-09-14 18:45:34.412496,3.9733190536499023,3.4139559268951416
4695,2020-09-14 18:45:35.211556,3.9733190536499023,3.4139559268951416
4696,2020-09-14 18:45:36.006775,4.0231852531433105,3.4644198417663574
4697,2020-09-14 18:45:36.705469,4.0231852531433105,3.4644198417663574
4698,2020-09-14 18:45:37.565518,4.0231852531433105,3.4644198417663574
4699,2020-09-14 18:45:38.335827,4.072990417480469,3.514738082885742
4700,2020-09-14 18:45:39.058643,4.072990417480469,3.514738082885742
4701,2020-09-14 18:45:39.830189,4.072990417480469,3.514738082885742
4702,2020-09-14 18:45:40.658200,4.072990417480469,3.514738082885742
4703,2020-09-14 18:45:41.411161,4.122735500335693,3.564911127090454
4704,2020-09-14 18:45:42.170571,4.122735500335693,3.564911127090454
4705,2020-09-14 18:45:42.937902,4.122735500335693,3.564911127090454
4706,2020-09-14 18:45:43.790700,4.1814680099487305,3.641293525695801
4707,2020-09-14 18:45:44.574500,4.1814680099487305,3.641293525695801
4708,2020-09-14 18:45:45.330929,4.1814680099487305,3.641293525695801
4709,2020-09-14 18:45:46.127437,4.1814680099487305,3.641293525695801
4710,2020-09-14 18:45:46.879279,4.219407081604004,3.6905555725097656
4711,2020-09-14 18:45:47.665431,4.219407081604004,3.6905555725097656
4712,2020-09-14 18:45:48.424148,4.219407081604004,3.6905555725097656
4713,2020-09-14 18:45:49.198595,4.240235328674316,3.728212594985962
4714,2020-09-14 18:45:49.970719,4.240235328674316,3.728212594985962
4715,2020-09-14 18:45:50.694568,4.240235328674316,3.728212594985962
4716,2020-09-14 18:45:51.538822,4.240235328674316,3.83471417427063
4717,2020-09-14 18:45:52.318969,4.2991623878479,3.83471417427063
4718,2020-09-14 18:45:53.071171,4.2991623878479,3.83471417427063
4719,2020-09-14 18:45:53.923771,4.2991623878479,3.9410040378570557
4720,2020-09-14 18:45:54.731016,4.358027458190918,3.9410040378570557
4721,2020-09-14 18:45:55.383318,4.358027458190918,3.9410040378570557
4722,2020-09-14 18:45:56.237587,4.358027458190918,3.9410040378570557
4723,2020-09-14 18:45:57.021006,4.358027458190918,4.047082424163818
4724,2020-09-14 18:45:57.716866,4.416831016540527,4.047082424163818
4725,2020-09-14 18:45:58.394847,4.416831016540527,4.047082424163818
4726,2020-09-14 18:45:59.072635,4.416831016540527,4.047082424163818
4727,2020-09-14 18:45:59.843726,4.416831016540527,4.152949810028076
4728,2020-09-14 18:46:00.566480,4.4755730628967285,4.152949810028076
4729,2020-09-14 18:46:01.317518,4.4755730628967285,4.152949810028076
4730,2020-09-14 18:46:02.072321,4.4755730628967285,4.152949810028076
4731,2020-09-14 18:46:02.867422,4.4755730628967285,4.1969733238220215
4732,2020-09-14 18:46:03.611441,4.500022888183594,4.1969733238220215
4733,2020-09-14 18:46:04.398911,4.500022888183594,4.1969733238220215
4734,2020-09-14 18:46:05.226535,4.500022888183594,4.1969733238220215
4735,2020-09-14 18:46:06.082992,4.500022888183594,4.263010501861572
4736,2020-09-14 18:46:06.796375,4.500022888183594,4.263010501861572
4737,2020-09-14 18:46:07.518653,4.500022888183594,4.263010501861572
4738,2020-09-14 18:46:08.220658,4.500022888183594,4.263010501861572
4739,2020-09-14 18:46:09.034428,4.500022888183594,4.263010501861572
4740,2020-09-14 18:46:09.778798,4.500022888183594,4.263010501861572
4741,2020-09-14 18:46:10.552536,4.500022888183594,4.376089096069336
4742,2020-09-14 18:46:11.258728,4.500022888183594,4.376089096069336
4743,2020-09-14 18:46:12.000924,4.500022888183594,4.376089096069336
4744,2020-09-14 18:46:12.800322,4.500022888183594,4.491963863372803
4745,2020-09-14 18:46:13.620800,4.4681077003479,4.491963863372803
4746,2020-09-14 18:46:14.407004,4.4681077003479,4.491963863372803
4747,2020-09-14 18:46:15.098345,4.4681077003479,4.491963863372803
4748,2020-09-14 18:46:15.926188,4.436192512512207,4.607622146606445
4749,2020-09-14 18:46:16.758927,4.436192512512207,4.607622146606445
4750,2020-09-14 18:46:17.504712,4.436192512512207,4.607622146606445
4751,2020-09-14 18:46:18.276434,4.436192512512207,4.607622146606445
4752,2020-09-14 18:46:18.992529,4.436192512512207,4.723064422607422
4753,2020-09-14 18:46:19.759477,4.404277324676514,4.723064422607422
4754,2020-09-14 18:46:20.528678,4.404277324676514,4.723064422607422
4755,2020-09-14 18:46:21.295618,4.404277324676514,4.838291168212891
4756,2020-09-14 18:46:22.042707,4.37236213684082,4.838291168212891
4757,2020-09-14 18:46:22.791221,4.37236213684082,4.838291168212891
4758,2020-09-14 18:46:23.594631,4.37236213684082,4.838291168212891
4759,2020-09-14 18:46:24.351768,4.340921878814697,4.962699890136719
4760,2020-09-14 18:46:25.094969,4.340921878814697,4.962699890136719
4761,2020-09-14 18:46:25.833300,4.340921878814697,4.962699890136719
4762,2020-09-14 18:46:26.548805,4.340921878814697,4.962699890136719
4763,2020-09-14 18:46:27.306901,4.340921878814697,5.000367164611816
4764,2020-09-14 18:46:28.043268,4.331385135650635,5.000367164611816
4765,2020-09-14 18:46:28.835086,4.331385135650635,5.000367164611816
4766,2020-09-14 18:46:29.625436,4.331385135650635,5.000367164611816
4767,2020-09-14 18:46:30.494016,4.309482097625732,4.948781490325928
4768,2020-09-14 18:46:31.355473,4.309482097625732,4.948781490325928
4769,2020-09-14 18:46:32.043844,4.309482097625732,4.948781490325928
4770,2020-09-14 18:46:32.860501,4.309482097625732,4.874953746795654
4771,2020-09-14 18:46:33.609862,4.278042316436768,4.874953746795654
4772,2020-09-14 18:46:34.390874,4.278042316436768,4.874953746795654
4773,2020-09-14 18:46:35.175500,4.278042316436768,4.874953746795654
4774,2020-09-14 18:46:35.966723,4.246602535247803,4.8014373779296875
4775,2020-09-14 18:46:36.704537,4.246602535247803,4.8014373779296875
4776,2020-09-14 18:46:37.498967,4.246602535247803,4.8014373779296875
4777,2020-09-14 18:46:38.331805,4.246602535247803,4.8014373779296875
4778,2020-09-14 18:46:39.106077,4.21516227722168,4.728226661682129
4779,2020-09-14 18:46:39.831713,4.21516227722168,4.728226661682129
4780,2020-09-14 18:46:40.561957,4.21516227722168,4.728226661682129
4781,2020-09-14 18:46:41.350795,4.21516227722168,4.655316352844238
4782,2020-09-14 18:46:42.120042,4.183722496032715,4.655316352844238
4783,2020-09-14 18:46:42.855330,4.183722496032715,4.655316352844238
4784,2020-09-14 18:46:43.654090,4.183722496032715,4.655316352844238
4785,2020-09-14 18:46:44.308345,4.15228271484375,4.582702159881592
4786,2020-09-14 18:46:45.141588,4.15228271484375,4.582702159881592
4787,2020-09-14 18:46:45.913436,4.15228271484375,4.582702159881592
4788,2020-09-14 18:46:46.661090,4.15228271484375,4.582702159881592
4789,2020-09-14 18:46:47.529095,4.120842456817627,4.510378837585449
4790,2020-09-14 18:46:48.283162,4.120842456817627,4.510378837585449
4791,2020-09-14 18:46:49.000858,4.120842456817627,4.510378837585449
4792,2020-09-14 18:46:49.844199,4.089402675628662,4.438342571258545
4793,2020-09-14 18:46:50.765917,4.089402675628662,4.438342571258545
4794,2020-09-14 18:46:51.646037,4.089402675628662,4.438342571258545
4795,2020-09-14 18:46:52.436683,4.089402675628662,4.438342571258545
4796,2020-09-14 18:46:53.186061,4.057962894439697,4.366588592529297
4797,2020-09-14 18:46:53.904264,4.057962894439697,4.366588592529297
4798,2020-09-14 18:46:54.686459,4.057962894439697,4.366588592529297
4799,2020-09-14 18:46:55.580622,4.026523113250732,4.2951130867004395
4800,2020-09-14 18:46:56.422045,4.026523113250732,4.2951130867004395
4801,2020-09-14 18:46:57.256451,4.026523113250732,4.2951130867004395
4802,2020-09-14 18:46:58.113505,4.026523113250732,4.2951130867004395
4803,2020-09-14 18:46:58.896977,4.026523113250732,4.2951130867004395
4804,2020-09-14 18:46:59.718450,4.026523113250732,4.2951130867004395
4805,2020-09-14 18:47:00.534369,4.026523113250732,4.2951130867004395
4806,2020-09-14 18:47:01.327825,4.026523113250732,4.2951130867004395
4807,2020-09-14 18:47:02.126730,4.026523113250732,4.2951130867004395
4808,2020-09-14 18:47:02.918243,4.026523113250732,4.2951130867004395
4809,2020-09-14 18:47:03.704397,4.026523113250732,4.2951130867004395
4810,2020-09-14 18:47:04.534689,4.026523113250732,4.2951130867004395
4811,2020-09-14 18:47:05.309094,4.026523113250732,4.2951130867004395
4812,2020-09-14 18:47:06.079551,4.026523113250732,4.2951130867004395
4813,2020-09-14 18:47:06.883163,4.026523113250732,4.2951130867004395
