timestamp,TANK_LEVEL
2020-08-17 23:09:43.627617,2.959572
2020-08-17 23:09:43.841712,2.959572
2020-08-17 23:09:44.059223,2.959572
2020-08-17 23:09:44.369417,2.919246
2020-08-17 23:09:44.640600,2.919246
2020-08-17 23:09:44.861610,2.879021
2020-08-17 23:09:45.136515,2.879021
2020-08-17 23:09:45.419145,2.879021
2020-08-17 23:09:45.666396,2.838897
2020-08-17 23:09:45.942604,2.838897
2020-08-17 23:09:46.223970,2.806402
2020-08-17 23:09:46.425377,2.806402
2020-08-17 23:09:46.671842,2.773989
2020-08-17 23:09:47.007116,2.773989
2020-08-17 23:09:47.336614,2.741657
2020-08-17 23:09:47.567181,2.741657
2020-08-17 23:09:47.804152,2.741657
2020-08-17 23:09:48.015796,2.709407
2020-08-17 23:09:48.192362,2.709407
2020-08-17 23:09:48.469475,2.682608
2020-08-17 23:09:48.717730,2.682608
2020-08-17 23:09:48.995165,2.682608
2020-08-17 23:09:49.284587,2.655877
2020-08-17 23:09:49.571011,2.655877
2020-08-17 23:09:49.833342,2.629213
2020-08-17 23:09:50.179674,2.629213
2020-08-17 23:09:50.406213,2.602615
2020-08-17 23:09:50.627094,2.602615
2020-08-17 23:09:50.915116,2.626202
2020-08-17 23:09:51.192078,2.626202
2020-08-17 23:09:51.487188,2.649729
2020-08-17 23:09:51.794972,2.649729
2020-08-17 23:09:52.117156,2.673197
2020-08-17 23:09:52.344441,2.673197
2020-08-17 23:09:52.660603,2.696607
2020-08-17 23:09:52.878233,2.696607
2020-08-17 23:09:53.177025,2.696607
2020-08-17 23:09:53.514927,2.73983
2020-08-17 23:09:53.807561,2.73983
2020-08-17 23:09:54.044596,2.782945
2020-08-17 23:09:54.286245,2.782945
2020-08-17 23:09:54.576165,2.825954
2020-08-17 23:09:54.808108,2.825954
2020-08-17 23:09:55.149902,2.868856
2020-08-17 23:09:55.492231,2.868856
2020-08-17 23:09:55.785145,2.922461
2020-08-17 23:09:56.041669,2.922461
2020-08-17 23:09:56.302082,2.975933
2020-08-17 23:09:56.535998,2.975933
2020-08-17 23:09:56.812492,2.975933
2020-08-17 23:09:57.112811,3.029272
2020-08-17 23:09:57.394338,3.029272
2020-08-17 23:09:57.666671,3.082479
2020-08-17 23:09:57.880981,3.082479
2020-08-17 23:09:58.074574,3.111291
2020-08-17 23:09:58.260581,3.111291
2020-08-17 23:09:58.438919,3.111291
2020-08-17 23:09:58.626610,3.111291
2020-08-17 23:09:58.813442,3.140031
2020-08-17 23:09:58.994861,3.140031
2020-08-17 23:09:59.226717,3.168699
2020-08-17 23:09:59.400028,3.168699
2020-08-17 23:09:59.586448,3.168699
2020-08-17 23:09:59.822462,3.197295
2020-08-17 23:10:00.020289,3.197295
2020-08-17 23:10:00.218939,3.197295
2020-08-17 23:10:00.605568,3.237961
2020-08-17 23:10:00.895048,3.237961
2020-08-17 23:10:01.180698,3.278525
2020-08-17 23:10:01.428649,3.278525
2020-08-17 23:10:01.691072,3.278525
2020-08-17 23:10:01.971467,3.318987
2020-08-17 23:10:02.167738,3.318987
2020-08-17 23:10:02.376621,3.359349
2020-08-17 23:10:02.629681,3.359349
2020-08-17 23:10:02.841696,3.359349
2020-08-17 23:10:03.094094,3.417815
2020-08-17 23:10:03.297266,3.417815
2020-08-17 23:10:03.560552,3.417815
2020-08-17 23:10:03.855261,3.476134
2020-08-17 23:10:04.065181,3.476134
2020-08-17 23:10:04.459316,3.534308
2020-08-17 23:10:04.764551,3.534308
2020-08-17 23:10:04.987525,3.534308
2020-08-17 23:10:05.206906,3.592337
2020-08-17 23:10:05.446654,3.592337
2020-08-17 23:10:05.813771,3.604978
2020-08-17 23:10:06.120139,3.604978
2020-08-17 23:10:06.358809,3.604978
2020-08-17 23:10:06.614119,3.617587
2020-08-17 23:10:06.814471,3.617587
2020-08-17 23:10:07.150284,3.630163
2020-08-17 23:10:07.495966,3.630163
2020-08-17 23:10:07.814928,3.642708
2020-08-17 23:10:08.056157,3.642708
2020-08-17 23:10:08.336864,3.626485
2020-08-17 23:10:08.569589,3.626485
2020-08-17 23:10:08.863400,3.626485
2020-08-17 23:10:09.160914,3.610304
2020-08-17 23:10:09.376045,3.610304
2020-08-17 23:10:09.693414,3.594164
2020-08-17 23:10:09.994543,3.594164
2020-08-17 23:10:10.254213,3.578064
2020-08-17 23:10:10.500617,3.578064
2020-08-17 23:10:10.778468,3.60948
2020-08-17 23:10:11.001622,3.60948
2020-08-17 23:10:11.374450,3.640818
2020-08-17 23:10:11.685702,3.640818
2020-08-17 23:10:11.952441,3.672078
2020-08-17 23:10:12.174582,3.672078
2020-08-17 23:10:12.382492,3.672078
2020-08-17 23:10:12.630240,3.703261
2020-08-17 23:10:12.814861,3.703261
2020-08-17 23:10:13.090808,3.703261
2020-08-17 23:10:13.320206,3.740393
2020-08-17 23:10:13.623160,3.740393
2020-08-17 23:10:13.897675,3.777433
2020-08-17 23:10:14.107357,3.777433
2020-08-17 23:10:14.379633,3.777433
2020-08-17 23:10:14.611632,3.814381
2020-08-17 23:10:14.841505,3.814381
2020-08-17 23:10:15.122794,3.851238
2020-08-17 23:10:15.367738,3.851238
2020-08-17 23:10:15.610969,3.851238
2020-08-17 23:10:15.831645,3.89678
2020-08-17 23:10:16.088895,3.89678
2020-08-17 23:10:16.352548,3.942211
2020-08-17 23:10:16.583925,3.942211
2020-08-17 23:10:16.900711,3.942211
2020-08-17 23:10:17.138311,3.987529
2020-08-17 23:10:17.363385,3.987529
2020-08-17 23:10:17.786778,4.032735
2020-08-17 23:10:18.052586,4.032735
2020-08-17 23:10:18.234471,4.032735
2020-08-17 23:10:18.525311,4.072484
2020-08-17 23:10:18.705512,4.072484
2020-08-17 23:10:18.924262,4.112134
2020-08-17 23:10:19.155159,4.112134
2020-08-17 23:10:19.455661,4.112134
2020-08-17 23:10:19.691723,4.151685
2020-08-17 23:10:19.926865,4.151685
2020-08-17 23:10:20.146267,4.191138
2020-08-17 23:10:20.340221,4.191138
2020-08-17 23:10:20.563171,4.191138
2020-08-17 23:10:20.848544,4.23407
2020-08-17 23:10:21.112457,4.23407
2020-08-17 23:10:21.402820,4.276895
2020-08-17 23:10:21.639814,4.276895
2020-08-17 23:10:21.978200,4.319614
2020-08-17 23:10:22.236661,4.319614
2020-08-17 23:10:22.520475,4.319614
2020-08-17 23:10:22.749415,4.362228
2020-08-17 23:10:22.978340,4.362228
2020-08-17 23:10:23.250109,4.395744
2020-08-17 23:10:23.538495,4.395744
2020-08-17 23:10:23.870043,4.429176
2020-08-17 23:10:24.088986,4.429176
2020-08-17 23:10:24.401107,4.429176
2020-08-17 23:10:24.704566,4.462526
2020-08-17 23:10:24.933793,4.462526
2020-08-17 23:10:25.260181,4.495792
2020-08-17 23:10:25.539205,4.495792
2020-08-17 23:10:25.754463,4.470612
2020-08-17 23:10:25.988000,4.470612
2020-08-17 23:10:26.293039,4.445496
2020-08-17 23:10:26.532669,4.445496
2020-08-17 23:10:26.755309,4.445496
2020-08-17 23:10:26.996380,4.420444
2020-08-17 23:10:27.300986,4.420444
2020-08-17 23:10:27.578936,4.395455
2020-08-17 23:10:27.791853,4.395455
2020-08-17 23:10:27.973127,4.395455
2020-08-17 23:10:28.155538,4.346536
2020-08-17 23:10:28.345635,4.346536
2020-08-17 23:10:28.539500,4.346536
2020-08-17 23:10:28.742468,4.297741
2020-08-17 23:10:28.930947,4.297741
2020-08-17 23:10:29.210139,4.297741
2020-08-17 23:10:29.473525,4.249069
2020-08-17 23:10:29.754187,4.249069
2020-08-17 23:10:30.017449,4.200519
2020-08-17 23:10:30.292467,4.200519
2020-08-17 23:10:30.590387,4.158251
2020-08-17 23:10:30.894217,4.158251
2020-08-17 23:10:31.180986,4.11609
2020-08-17 23:10:31.403742,4.11609
2020-08-17 23:10:31.638889,4.11609
2020-08-17 23:10:31.855025,4.074034
2020-08-17 23:10:32.041099,4.074034
2020-08-17 23:10:32.301123,4.074034
2020-08-17 23:10:32.573311,4.032085
2020-08-17 23:10:32.819212,4.032085
2020-08-17 23:10:33.062337,4.015671
2020-08-17 23:10:33.274667,4.015671
2020-08-17 23:10:33.627599,4.015671
2020-08-17 23:10:33.930350,3.999298
2020-08-17 23:10:34.250895,3.982967
