iteration,timestamp,TANK_LEVEL
2020-06-09 23:48:58.327256,3.0
2020-06-09 23:48:58.499075,3.0
2020-06-09 23:48:58.665616,3.0
2020-06-09 23:48:58.850398,3.0
2020-06-09 23:48:59.061944,3.0
2020-06-09 23:48:59.256896,3.0
2020-06-09 23:48:59.453090,3.0
2020-06-09 23:48:59.639384,3.0
2020-06-09 23:48:59.866007,3.0
2020-06-09 23:49:00.168423,3.0
2020-06-09 23:49:00.384058,3.0
2020-06-09 23:49:00.989574,3.0
2020-06-09 23:49:01.253586,3.0
2020-06-09 23:49:01.479199,3.0
2020-06-09 23:49:01.750563,3.0
2020-06-09 23:49:01.949269,3.0
2020-06-09 23:49:02.689447,2.578752
2020-06-09 23:49:02.880897,2.578752
2020-06-09 23:49:03.076817,2.578752
2020-06-09 23:49:03.305940,2.446581
2020-06-09 23:49:03.489485,2.446581
2020-06-09 23:49:03.686188,2.446581
2020-06-09 23:49:03.877650,2.399123
2020-06-09 23:49:04.071912,2.399123
2020-06-09 23:49:04.291722,2.399123
2020-06-09 23:49:04.498991,2.36278
2020-06-09 23:49:04.689958,2.36278
2020-06-09 23:49:04.891825,2.36278
2020-06-09 23:49:05.094098,2.326528
2020-06-09 23:49:05.295757,2.326528
2020-06-09 23:49:06.018177,2.290366
2020-06-09 23:49:06.217949,2.254295
2020-06-09 23:49:06.418889,2.254295
2020-06-09 23:49:06.640259,2.220196
2020-06-09 23:49:06.816536,2.220196
2020-06-09 23:49:07.003392,2.220196
2020-06-09 23:49:07.204051,2.186182
2020-06-09 23:49:07.379025,2.186182
2020-06-09 23:49:07.632965,2.186182
2020-06-09 23:49:07.817124,2.152253
2020-06-09 23:49:08.030579,2.152253
2020-06-09 23:49:08.220930,2.152253
2020-06-09 23:49:08.402343,2.118409
2020-06-09 23:49:08.601363,2.118409
2020-06-09 23:49:08.775066,2.118409
2020-06-09 23:49:08.959477,2.132888
2020-06-09 23:49:09.169027,2.132888
2020-06-09 23:49:09.357448,2.132888
2020-06-09 23:49:09.555018,2.147329
2020-06-09 23:49:09.734436,2.147329
2020-06-09 23:49:09.912749,2.147329
2020-06-09 23:49:10.601233,2.161735
2020-06-09 23:49:10.806948,2.176104
2020-06-09 23:49:10.993327,2.176104
2020-06-09 23:49:11.197149,2.176104
2020-06-09 23:49:11.384911,2.207244
2020-06-09 23:49:11.572796,2.207244
2020-06-09 23:49:11.774380,2.207244
2020-06-09 23:49:11.963348,2.238307
2020-06-09 23:49:12.177696,2.238307
2020-06-09 23:49:12.382406,2.269293
2020-06-09 23:49:12.576858,2.269293
2020-06-09 23:49:12.762982,2.269293
2020-06-09 23:49:12.950902,2.300201
2020-06-09 23:49:13.153391,2.300201
2020-06-09 23:49:13.334191,2.300201
2020-06-09 23:49:13.550498,2.333886
2020-06-09 23:49:13.743808,2.333886
2020-06-09 23:49:13.926322,2.333886
2020-06-09 23:49:14.121564,2.333886
2020-06-09 23:49:14.313839,2.367487
2020-06-09 23:49:14.491221,2.367487
2020-06-09 23:49:14.702914,2.401004
2020-06-09 23:49:14.882398,2.401004
2020-06-09 23:49:15.075941,2.401004
2020-06-09 23:49:15.261202,2.401004
2020-06-09 23:49:15.448645,2.434437
2020-06-09 23:49:15.638052,2.434437
2020-06-09 23:49:15.830940,2.434437
2020-06-09 23:49:16.080403,2.435395
2020-06-09 23:49:16.271621,2.435395
2020-06-09 23:49:16.475535,2.43635
2020-06-09 23:49:16.664996,2.43635
2020-06-09 23:49:16.859272,2.43635
2020-06-09 23:49:17.054279,2.437303
2020-06-09 23:49:17.238129,2.437303
2020-06-09 23:49:17.429779,2.437303
2020-06-09 23:49:17.614216,2.438253
2020-06-09 23:49:17.806661,2.438253
2020-06-09 23:49:18.028284,2.438253
2020-06-09 23:49:18.703937,2.453255
2020-06-09 23:49:18.885566,2.453255
2020-06-09 23:49:19.069814,2.453255
2020-06-09 23:49:19.284389,2.460728
2020-06-09 23:49:19.472161,2.460728
2020-06-09 23:49:19.652611,2.460728
2020-06-09 23:49:19.924321,2.468181
2020-06-09 23:49:20.109794,2.468181
2020-06-09 23:49:20.302727,2.468181
2020-06-09 23:49:20.494818,2.485189
2020-06-09 23:49:20.680629,2.485189
2020-06-09 23:49:20.895489,2.485189
2020-06-09 23:49:21.086031,2.502153
2020-06-09 23:49:21.286890,2.502153
2020-06-09 23:49:21.490712,2.502153
2020-06-09 23:49:21.693050,2.519074
2020-06-09 23:49:21.890677,2.519074
2020-06-09 23:49:22.093460,2.519074
2020-06-09 23:49:22.276882,2.535952
2020-06-09 23:49:22.470310,2.535952
2020-06-09 23:49:22.652838,2.535952
2020-06-09 23:49:22.840643,2.500176
2020-06-09 23:49:23.031916,2.500176
2020-06-09 23:49:23.252805,2.464491
2020-06-09 23:49:23.450482,2.464491
2020-06-09 23:49:23.652818,2.464491
2020-06-09 23:49:23.837989,2.428896
